,지역(1),지역(2),주택유형,매매가격,연도
504,경기도,광주시,연립다세대,95.03624266,2012
505,대전광역시,대전광역시,연립다세대,96.63057482,2012
506,울산광역시,울산광역시,연립다세대,94.51868563,2012
507,세종특별자치시,세종특별자치시,연립다세대,88.82319031,2012
508,강원도,강원도,연립다세대,95.52351539,2012
509,충청북도,충청북도,연립다세대,96.00122611,2012
510,충청남도,충청남도,연립다세대,96.65866711,2012
511,전라북도,전라북도,연립다세대,97.76772555,2012
512,전라남도,전라남도,연립다세대,94.35867422,2012
513,경상북도,경상북도,연립다세대,91.82341768,2012
514,경상남도,경상남도,연립다세대,99.58301125,2012
515,제주특별자치도,제주특별자치도,연립다세대,89.6604127,2012
516,전국,전국,단독주택,95.22091488,2012
517,서울특별시,서울특별시,단독주택,94.17859111,2012
518,경기도,경기도,단독주택,97.35345438,2012
519,인천광역시,인천광역시,단독주택,99.66963689,2012
520,부산광역시,부산광역시,단독주택,92.56850514,2012
521,대구광역시,대구광역시,단독주택,89.80117988,2012
522,광주광역시,광주광역시,단독주택,96.69762012,2012
523,대전광역시,대전광역시,단독주택,96.81417438,2012
524,울산광역시,울산광역시,단독주택,95.11522177,2012
525,세종특별자치시,세종특별자치시,단독주택,90.17231707,2012
526,강원도,강원도,단독주택,96.281462,2012
527,충청북도,충청북도,단독주택,96.50427485,2012
528,충청남도,충청남도,단독주택,96.42473143,2012
529,전라북도,전라북도,단독주택,97.92909555,2012
530,전라남도,전라남도,단독주택,96.94846362,2012
531,경상북도,경상북도,단독주택,93.77210107,2012
532,경상남도,경상남도,단독주택,93.34249352,2012
533,제주특별자치도,제주특별자치도,단독주택,87.43932493,2012
534,전국,전국,종합,93.04713815,2013
535,서울특별시,서울특별시,종합,89.83671164,2013
536,서울특별시,종로구,종합,93.8949677,2013
537,서울특별시,중구,종합,91.86335002,2013
538,서울특별시,용산구,종합,93.41255394,2013
539,서울특별시,성동구,종합,88.95017161,2013
540,서울특별시,광진구,종합,90.11282653,2013
541,서울특별시,동대문구,종합,89.89405923,2013
542,서울특별시,중랑구,종합,94.31104388,2013
543,서울특별시,성북구,종합,92.74076679,2013
544,서울특별시,강북구,종합,95.33215223,2013
545,서울특별시,도봉구,종합,91.82286305,2013
546,서울특별시,노원구,종합,85.76560588,2013
547,서울특별시,은평구,종합,92.98948278,2013
548,서울특별시,서대문구,종합,92.32191522,2013
549,서울특별시,마포구,종합,90.2092411,2013
550,서울특별시,양천구,종합,89.53270167,2013
551,서울특별시,강서구,종합,89.90048782,2013
552,서울특별시,구로구,종합,89.88410567,2013
553,서울특별시,금천구,종합,92.43098094,2013
554,서울특별시,영등포구,종합,88.36655503,2013
555,서울특별시,동작구,종합,89.45743524,2013
556,서울특별시,관악구,종합,92.01447038,2013
557,서울특별시,서초구,종합,87.48746329,2013
558,서울특별시,강남구,종합,82.97781718,2013
559,서울특별시,송파구,종합,89.34228249,2013
560,서울특별시,강동구,종합,86.63970268,2013
561,경기도,경기도,종합,91.83131772,2013
562,경기도,과천시,종합,89.46506801,2013
563,경기도,안양시,종합,89.47948683,2013
564,경기도,성남시,종합,90.53598989,2013
565,경기도,군포시,종합,91.40612912,2013
566,경기도,의왕시,종합,88.55484472,2013
567,경기도,안성시,종합,94.78762175,2013
568,경기도,용인시,종합,95.43647391,2013
569,경기도,수원시,종합,90.07421332,2013
570,경기도,부천시,종합,92.6251211,2013
571,경기도,안산시,종합,91.78057793,2013
572,경기도,시흥시,종합,90.48932201,2013
573,경기도,광명시,종합,82.88144707,2013
574,경기도,화성시,종합,93.86583988,2013
575,경기도,오산시,종합,95.29356464,2013
576,경기도,평택시,종합,95.16222871,2013
577,경기도,남양주시,종합,93.54140523,2013
578,경기도,구리시,종합,90.86957626,2013
579,경기도,하남시,종합,88.94719022,2013
580,경기도,광주시,종합,95.80144303,2013
581,경기도,이천시,종합,92.61815958,2013
582,경기도,여주시,종합,96.158531,2013
583,경기도,김포시,종합,87.30342972,2013
584,경기도,고양시,종합,88.03849721,2013
585,경기도,파주시,종합,92.85058236,2013
586,경기도,포천시,종합,97.3140368,2013
587,경기도,동두천시,종합,97.49251423,2013
588,경기도,양주시,종합,95.32415428,2013
589,경기도,의정부시,종합,93.40273827,2013
590,인천광역시,인천광역시,종합,93.29470412,2013
591,부산광역시,부산광역시,종합,90.51651418,2013
592,대구광역시,대구광역시,종합,87.83513619,2013
593,광주광역시,광주광역시,종합,91.63843208,2013
594,대전광역시,대전광역시,종합,97.37254417,2013
595,울산광역시,울산광역시,종합,94.37513635,2013
596,세종특별자치시,세종특별자치시,종합,95.46119298,2013
597,강원도,강원도,종합,93.97324217,2013
598,충청북도,충청북도,종합,97.55738971,2013
599,충청남도,충청남도,종합,99.01402598,2013
600,전라북도,전라북도,종합,98.22880416,2013
601,전라남도,전라남도,종합,96.74614114,2013
602,경상북도,경상북도,종합,96.37730528,2013
603,경상남도,경상남도,종합,98.29593341,2013
604,제주특별자치도,제주특별자치도,종합,85.8925086,2013
605,전국,전국,아파트,91.21131435,2013
606,서울특별시,서울특별시,아파트,85.72009057,2013
607,서울특별시,종로구,아파트,91.98735742,2013
608,서울특별시,중구,아파트,89.99645831,2013
609,서울특별시,용산구,아파트,93.1001423,2013
610,서울특별시,성동구,아파트,85.09667478,2013
611,서울특별시,광진구,아파트,86.15635384,2013
612,서울특별시,동대문구,아파트,85.36267925,2013
613,서울특별시,중랑구,아파트,92.32121581,2013
614,서울특별시,성북구,아파트,89.63362474,2013
615,서울특별시,강북구,아파트,90.27767563,2013
616,서울특별시,도봉구,아파트,88.60083363,2013
617,서울특별시,노원구,아파트,84.49866269,2013
618,서울특별시,은평구,아파트,88.63392512,2013
619,서울특별시,서대문구,아파트,88.6228367,2013
620,서울특별시,마포구,아파트,87.1336524,2013
621,서울특별시,양천구,아파트,85.6599993,2013
622,서울특별시,강서구,아파트,83.64012865,2013
623,서울특별시,구로구,아파트,86.21957879,2013
624,서울특별시,금천구,아파트,86.9860724,2013
625,서울특별시,영등포구,아파트,84.9338137,2013
626,서울특별시,동작구,아파트,84.88816317,2013
627,서울특별시,관악구,아파트,86.63600635,2013
628,서울특별시,서초구,아파트,84.74887704,2013
629,서울특별시,강남구,아파트,79.21295072,2013
630,서울특별시,송파구,아파트,85.95527377,2013
631,서울특별시,강동구,아파트,82.34394947,2013
632,경기도,경기도,아파트,89.22468582,2013
633,경기도,과천시,아파트,87.42174485,2013
634,경기도,안양시,아파트,84.82661828,2013
635,경기도,성남시,아파트,87.78015751,2013
636,경기도,군포시,아파트,88.90969533,2013
637,경기도,의왕시,아파트,86.7892168,2013
638,경기도,안성시,아파트,93.55031866,2013
639,경기도,용인시,아파트,94.74789886,2013
640,경기도,수원시,아파트,88.44459177,2013
641,경기도,부천시,아파트,90.16837769,2013
642,경기도,안산시,아파트,87.20143604,2013
643,경기도,시흥시,아파트,88.11842037,2013
644,경기도,광명시,아파트,77.85669803,2013
645,경기도,화성시,아파트,92.88843333,2013
646,경기도,오산시,아파트,95.50077887,2013
647,경기도,평택시,아파트,93.91723093,2013
648,경기도,남양주시,아파트,91.4124803,2013
649,경기도,구리시,아파트,88.54989997,2013
650,경기도,하남시,아파트,85.68087269,2013
651,경기도,광주시,아파트,93.76910567,2013
652,경기도,이천시,아파트,89.32235651,2013
653,경기도,여주시,아파트,94.60427463,2013
654,경기도,김포시,아파트,84.58746416,2013
655,경기도,고양시,아파트,85.23735452,2013
656,경기도,파주시,아파트,90.02470289,2013
657,경기도,포천시,아파트,93.35648797,2013
658,경기도,동두천시,아파트,95.17844733,2013
659,경기도,양주시,아파트,92.61481226,2013
660,경기도,의정부시,아파트,91.07218995,2013
661,인천광역시,인천광역시,아파트,89.68318215,2013
662,부산광역시,부산광역시,아파트,88.17493666,2013
663,대구광역시,대구광역시,아파트,87.42350382,2013
664,광주광역시,광주광역시,아파트,90.28441071,2013
665,대전광역시,대전광역시,아파트,97.73011867,2013
666,울산광역시,울산광역시,아파트,93.9476891,2013
667,세종특별자치시,세종특별자치시,아파트,98.01053427,2013
668,강원도,강원도,아파트,92.1373314,2013
669,충청북도,충청북도,아파트,97.53677076,2013
670,충청남도,충청남도,아파트,100.6882709,2013
671,전라북도,전라북도,아파트,99.02954971,2013
672,전라남도,전라남도,아파트,97.42616789,2013
673,경상북도,경상북도,아파트,98.42296804,2013
674,경상남도,경상남도,아파트,100.0248118,2013
675,제주특별자치도,제주특별자치도,아파트,78.94603376,2013
676,전국,전국,연립다세대,96.83482756,2013
677,서울특별시,서울특별시,연립다세대,95.69099195,2013
678,경기도,경기도,연립다세대,97.79326349,2013
679,인천광역시,인천광역시,연립다세대,99.11973759,2013
680,부산광역시,부산광역시,연립다세대,96.69613669,2013
681,대구광역시,대구광역시,연립다세대,93.04894707,2013
682,경기도,광주시,연립다세대,96.25880194,2013
683,대전광역시,대전광역시,연립다세대,97.37249031,2013
684,울산광역시,울산광역시,연립다세대,95.87993927,2013
685,세종특별자치시,세종특별자치시,연립다세대,97.79244779,2013
686,강원도,강원도,연립다세대,95.66891723,2013
687,충청북도,충청북도,연립다세대,97.67239119,2013
688,충청남도,충청남도,연립다세대,98.19511493,2013
689,전라북도,전라북도,연립다세대,98.91559484,2013
690,전라남도,전라남도,연립다세대,96.12383058,2013
691,경상북도,경상북도,연립다세대,95.6538971,2013
692,경상남도,경상남도,연립다세대,100.9614071,2013
693,제주특별자치도,제주특별자치도,연립다세대,90.18529969,2013
694,전국,전국,단독주택,95.44814431,2013
695,서울특별시,서울특별시,단독주택,94.50993954,2013
696,경기도,경기도,단독주택,96.97759412,2013
697,인천광역시,인천광역시,단독주택,98.16366289,2013
698,부산광역시,부산광역시,단독주택,92.8566976,2013
699,대구광역시,대구광역시,단독주택,90.11293762,2013
700,광주광역시,광주광역시,단독주택,96.40079087,2013
701,대전광역시,대전광역시,단독주택,95.47736678,2013
702,울산광역시,울산광역시,단독주택,95.50152609,2013
703,세종특별자치시,세종특별자치시,단독주택,91.9822683,2013
704,강원도,강원도,단독주택,96.28371861,2013
705,충청북도,충청북도,단독주택,97.80910128,2013
706,충청남도,충청남도,단독주택,97.14845367,2013
707,전라북도,전라북도,단독주택,97.30874235,2013
708,전라남도,전라남도,단독주택,96.49829008,2013
709,경상북도,경상북도,단독주택,94.51725171,2013
710,경상남도,경상남도,단독주택,94.71284056,2013
711,제주특별자치도,제주특별자치도,단독주택,87.87725173,2013
712,전국,전국,종합,94.63725032,2014
713,서울특별시,서울특별시,종합,90.85175325,2014
714,서울특별시,종로구,종합,94.1196773,2014
715,서울특별시,중구,종합,92.95312918,2014
716,서울특별시,용산구,종합,92.87917667,2014
717,서울특별시,성동구,종합,89.9729763,2014
718,서울특별시,광진구,종합,91.53030471,2014
719,서울특별시,동대문구,종합,90.84451525,2014
720,서울특별시,중랑구,종합,94.89190577,2014
721,서울특별시,성북구,종합,93.38149749,2014
722,서울특별시,강북구,종합,95.33976365,2014
723,서울특별시,도봉구,종합,92.93807047,2014
724,서울특별시,노원구,종합,88.07001682,2014
725,서울특별시,은평구,종합,93.78283233,2014
726,서울특별시,서대문구,종합,93.09221606,2014
727,서울특별시,마포구,종합,91.75155293,2014
728,서울특별시,양천구,종합,90.40705574,2014
729,서울특별시,강서구,종합,89.32370473,2014
730,서울특별시,구로구,종합,89.92990526,2014
731,서울특별시,금천구,종합,92.8281263,2014
732,서울특별시,영등포구,종합,89.69183006,2014
733,서울특별시,동작구,종합,91.26071338,2014
734,서울특별시,관악구,종합,92.2556863,2014
735,서울특별시,서초구,종합,89.02594448,2014
736,서울특별시,강남구,종합,85.23271679,2014
737,서울특별시,송파구,종합,90.41289393,2014
738,서울특별시,강동구,종합,88.25203534,2014
739,경기도,경기도,종합,93.42741398,2014
740,경기도,과천시,종합,92.70499178,2014
741,경기도,안양시,종합,91.20150303,2014
742,경기도,성남시,종합,92.31728439,2014
743,경기도,군포시,종합,90.58211926,2014
744,경기도,의왕시,종합,92.1023976,2014
745,경기도,안성시,종합,96.92947509,2014
746,경기도,용인시,종합,96.52331348,2014
747,경기도,수원시,종합,93.38864938,2014
748,경기도,부천시,종합,94.12353006,2014
749,경기도,안산시,종합,93.60368079,2014
750,경기도,시흥시,종합,91.96152083,2014
751,경기도,광명시,종합,86.78191966,2014
752,경기도,화성시,종합,95.75799445,2014
753,경기도,오산시,종합,97.09310268,2014
754,경기도,평택시,종합,96.66696061,2014
755,경기도,남양주시,종합,94.1705512,2014
756,경기도,구리시,종합,92.34775411,2014
757,경기도,하남시,종합,90.42495174,2014
758,경기도,광주시,종합,95.52109211,2014
759,경기도,이천시,종합,94.3422181,2014
760,경기도,여주시,종합,96.79524963,2014
761,경기도,김포시,종합,89.19951483,2014
762,경기도,고양시,종합,90.35225064,2014
763,경기도,파주시,종합,93.71352691,2014
764,경기도,포천시,종합,96.9436656,2014
765,경기도,동두천시,종합,97.52353003,2014
766,경기도,양주시,종합,94.81049047,2014
767,경기도,의정부시,종합,93.42039469,2014
768,인천광역시,인천광역시,종합,94.65907631,2014
769,부산광역시,부산광역시,종합,91.54683434,2014
770,대구광역시,대구광역시,종합,93.34759895,2014
771,광주광역시,광주광역시,종합,92.96292741,2014
772,대전광역시,대전광역시,종합,97.99767287,2014
773,울산광역시,울산광역시,종합,97.30652846,2014
774,세종특별자치시,세종특별자치시,종합,95.2770942,2014
775,강원도,강원도,종합,94.28798123,2014
776,충청북도,충청북도,종합,99.86558316,2014
777,충청남도,충청남도,종합,101.2442166,2014
778,전라북도,전라북도,종합,97.74606316,2014
779,전라남도,전라남도,종합,95.98744387,2014
780,경상북도,경상북도,종합,99.81415942,2014
781,경상남도,경상남도,종합,100.3983146,2014
782,제주특별자치도,제주특별자치도,종합,87.12816478,2014
783,전국,전국,아파트,93.68109134,2014
784,서울특별시,서울특별시,아파트,87.4254606,2014
785,서울특별시,종로구,아파트,92.20097959,2014
786,서울특별시,중구,아파트,91.1853102,2014
787,서울특별시,용산구,아파트,91.77187932,2014
788,서울특별시,성동구,아파트,87.27182927,2014
789,서울특별시,광진구,아파트,87.62108625,2014
790,서울특별시,동대문구,아파트,87.16364307,2014
791,서울특별시,중랑구,아파트,92.66622012,2014
792,서울특별시,성북구,아파트,90.56806713,2014
793,서울특별시,강북구,아파트,91.28508028,2014
794,서울특별시,도봉구,아파트,90.29764517,2014
795,서울특별시,노원구,아파트,87.16519551,2014
796,서울특별시,은평구,아파트,90.01255391,2014
797,서울특별시,서대문구,아파트,90.38562194,2014
798,서울특별시,마포구,아파트,89.98571441,2014
799,서울특별시,양천구,아파트,87.44269645,2014
800,서울특별시,강서구,아파트,84.22189156,2014
801,서울특별시,구로구,아파트,86.89107506,2014
802,서울특별시,금천구,아파트,88.48138857,2014
803,서울특별시,영등포구,아파트,87.01068625,2014
804,서울특별시,동작구,아파트,87.41945535,2014
805,서울특별시,관악구,아파트,87.2828645,2014
806,서울특별시,서초구,아파트,86.56916738,2014
807,서울특별시,강남구,아파트,81.99239732,2014
808,서울특별시,송파구,아파트,87.50842862,2014
809,서울특별시,강동구,아파트,84.50963802,2014
810,경기도,경기도,아파트,91.62689905,2014
811,경기도,과천시,아파트,91.21025913,2014
812,경기도,안양시,아파트,88.43392555,2014
813,경기도,성남시,아파트,90.24256524,2014
814,경기도,군포시,아파트,89.62756798,2014
815,경기도,의왕시,아파트,91.28601866,2014
816,경기도,안성시,아파트,97.06774937,2014
817,경기도,용인시,아파트,96.11606317,2014
818,경기도,수원시,아파트,92.16856389,2014
819,경기도,부천시,아파트,92.50935502,2014
820,경기도,안산시,아파트,91.11579928,2014
821,경기도,시흥시,아파트,90.35087288,2014
822,경기도,광명시,아파트,83.07863129,2014
823,경기도,화성시,아파트,95.3583334,2014
824,경기도,오산시,아파트,97.20935097,2014
825,경기도,평택시,아파트,96.24669543,2014
826,경기도,남양주시,아파트,92.47552613,2014
827,경기도,구리시,아파트,90.9151017,2014
828,경기도,하남시,아파트,88.40924212,2014
829,경기도,광주시,아파트,92.9423578,2014
830,경기도,이천시,아파트,92.72236553,2014
831,경기도,여주시,아파트,95.58459886,2014
832,경기도,김포시,아파트,86.99861507,2014
833,경기도,고양시,아파트,88.34090087,2014
834,경기도,파주시,아파트,91.15866153,2014
835,경기도,포천시,아파트,94.14227976,2014
836,경기도,동두천시,아파트,95.52826434,2014
837,경기도,양주시,아파트,92.05672673,2014
838,경기도,의정부시,아파트,91.57296642,2014
839,인천광역시,인천광역시,아파트,92.50201173,2014
840,부산광역시,부산광역시,아파트,89.66209214,2014
841,대구광역시,대구광역시,아파트,94.31737521,2014
842,광주광역시,광주광역시,아파트,92.25739307,2014
843,대전광역시,대전광역시,아파트,98.2621181,2014
844,울산광역시,울산광역시,아파트,97.40572885,2014
845,세종특별자치시,세종특별자치시,아파트,96.28398357,2014
846,강원도,강원도,아파트,92.56045918,2014
847,충청북도,충청북도,아파트,101.2284714,2014
848,충청남도,충청남도,아파트,105.1010503,2014
849,전라북도,전라북도,아파트,98.27016008,2014
850,전라남도,전라남도,아파트,95.65362017,2014
851,경상북도,경상북도,아파트,104.8988059,2014
852,경상남도,경상남도,아파트,102.7103657,2014
853,제주특별자치도,제주특별자치도,아파트,81.50362098,2014
854,전국,전국,연립다세대,96.89779617,2014
855,서울특별시,서울특별시,연립다세대,95.3903259,2014
856,경기도,경기도,연립다세대,97.30596906,2014
857,인천광역시,인천광역시,연립다세대,97.85033555,2014
858,부산광역시,부산광역시,연립다세대,96.77248959,2014
859,대구광역시,대구광역시,연립다세대,96.56444508,2014
860,경기도,광주시,연립다세대,97.0354141,2014
861,대전광역시,대전광역시,연립다세대,99.41360645,2014
862,울산광역시,울산광역시,연립다세대,98.50813886,2014
863,세종특별자치시,세종특별자치시,연립다세대,97.9075546,2014
864,강원도,강원도,연립다세대,96.22161189,2014
865,충청북도,충청북도,연립다세대,99.75837312,2014
866,충청남도,충청남도,연립다세대,99.36488254,2014
867,전라북도,전라북도,연립다세대,99.03961713,2014
868,전라남도,전라남도,연립다세대,97.43914956,2014
869,경상북도,경상북도,연립다세대,99.63934773,2014
870,경상남도,경상남도,연립다세대,101.7499884,2014
871,제주특별자치도,제주특별자치도,연립다세대,91.33497858,2014
872,전국,전국,단독주택,95.71291639,2014
873,서울특별시,서울특별시,단독주택,95.05179622,2014
874,경기도,경기도,단독주택,97.09980188,2014
875,인천광역시,인천광역시,단독주택,97.79832894,2014
876,부산광역시,부산광역시,단독주택,93.20322742,2014
877,대구광역시,대구광역시,단독주택,90.96458495,2014
878,광주광역시,광주광역시,단독주택,95.10883074,2014
879,대전광역시,대전광역시,단독주택,96.33104287,2014
880,울산광역시,울산광역시,단독주택,96.92493557,2014
881,세종특별자치시,세종특별자치시,단독주택,93.06069733,2014
882,강원도,강원도,단독주택,96.28674273,2014
883,충청북도,충청북도,단독주택,97.6929169,2014
884,충청남도,충청남도,단독주택,97.0952735,2014
885,전라북도,전라북도,단독주택,96.97902755,2014
886,전라남도,전라남도,단독주택,96.35231408,2014
887,경상북도,경상북도,단독주택,94.82398998,2014
888,경상남도,경상남도,단독주택,96.01100863,2014
889,제주특별자치도,제주특별자치도,단독주택,88.37156041,2014
890,전국,전국,종합,97.95946572,2015
891,서울특별시,서울특별시,종합,95.02976511,2015
892,서울특별시,종로구,종합,96.13464112,2015
893,서울특별시,중구,종합,95.66067245,2015
894,서울특별시,용산구,종합,94.71002844,2015
895,서울특별시,성동구,종합,95.1129211,2015
896,서울특별시,광진구,종합,96.16082942,2015
897,서울특별시,동대문구,종합,96.25728439,2015
898,서울특별시,중랑구,종합,97.37734736,2015
899,서울특별시,성북구,종합,96.32856356,2015
900,서울특별시,강북구,종합,97.67683399,2015
901,서울특별시,도봉구,종합,96.67111878,2015
902,서울특별시,노원구,종합,94.59382633,2015
903,서울특별시,은평구,종합,96.13794687,2015
904,서울특별시,서대문구,종합,95.64483815,2015
905,서울특별시,마포구,종합,94.39625015,2015
906,서울특별시,양천구,종합,94.38686826,2015
907,서울특별시,강서구,종합,93.72340834,2015
908,서울특별시,구로구,종합,95.38659695,2015
909,서울특별시,금천구,종합,95.83307243,2015
910,서울특별시,영등포구,종합,93.89512674,2015
911,서울특별시,동작구,종합,94.44668053,2015
912,서울특별시,관악구,종합,95.17628255,2015
913,서울특별시,서초구,종합,94.51972032,2015
914,서울특별시,강남구,종합,91.90894078,2015
915,서울특별시,송파구,종합,94.44288151,2015
916,서울특별시,강동구,종합,94.64807611,2015
917,경기도,경기도,종합,97.60259906,2015
918,경기도,과천시,종합,96.40985479,2015
919,경기도,안양시,종합,97.0169422,2015
920,경기도,성남시,종합,95.02804857,2015
921,경기도,군포시,종합,97.95454913,2015
922,경기도,의왕시,종합,97.27579895,2015
923,경기도,안성시,종합,100.0908602,2015
924,경기도,용인시,종합,99.65145073,2015
925,경기도,수원시,종합,98.14217224,2015
926,경기도,부천시,종합,97.17764248,2015
927,경기도,안산시,종합,99.15493475,2015
928,경기도,시흥시,종합,97.8420789,2015
929,경기도,광명시,종합,94.68715443,2015
930,경기도,화성시,종합,98.16447418,2015
931,경기도,오산시,종합,99.40240409,2015
932,경기도,평택시,종합,98.98347851,2015
933,경기도,남양주시,종합,97.66162671,2015
934,경기도,구리시,종합,97.21513759,2015
935,경기도,하남시,종합,98.37432161,2015
936,경기도,광주시,종합,98.41040203,2015
937,경기도,이천시,종합,97.99012818,2015
938,경기도,여주시,종합,97.95788153,2015
939,경기도,김포시,종합,96.88778848,2015
940,경기도,고양시,종합,96.26244808,2015
941,경기도,파주시,종합,97.41538943,2015
942,경기도,포천시,종합,98.01778212,2015
943,경기도,동두천시,종합,97.83880806,2015
944,경기도,양주시,종합,96.97735379,2015
945,경기도,의정부시,종합,96.59362756,2015
946,인천광역시,인천광역시,종합,97.84958307,2015
947,부산광역시,부산광역시,종합,94.68632988,2015
948,대구광역시,대구광역시,종합,100.7792848,2015
949,광주광역시,광주광역시,종합,98.38328445,2015
950,대전광역시,대전광역시,종합,98.34022415,2015
951,울산광역시,울산광역시,종합,100.4501539,2015
952,세종특별자치시,세종특별자치시,종합,95.18941373,2015
953,강원도,강원도,종합,96.37438271,2015
954,충청북도,충청북도,종합,100.9895242,2015
955,충청남도,충청남도,종합,102.0215876,2015
956,전라북도,전라북도,종합,98.08529115,2015
957,전라남도,전라남도,종합,96.87352243,2015
958,경상북도,경상북도,종합,102.4561574,2015
959,경상남도,경상남도,종합,102.0490131,2015
960,제주특별자치도,제주특별자치도,종합,94.1701756,2015
961,전국,전국,아파트,98.26265501,2015
962,서울특별시,서울특별시,아파트,93.28969386,2015
963,서울특별시,종로구,아파트,94.44066204,2015
964,서울특별시,중구,아파트,95.13387798,2015
965,서울특별시,용산구,아파트,93.77839892,2015
966,서울특별시,성동구,아파트,94.59849107,2015
967,서울특별시,광진구,아파트,94.02464687,2015
968,서울특별시,동대문구,아파트,95.18845672,2015
969,서울특별시,중랑구,아파트,97.00019765,2015
970,서울특별시,성북구,아파트,95.24633448,2015
971,서울특별시,강북구,아파트,96.67219392,2015
972,서울특별시,도봉구,아파트,95.34497532,2015
973,서울특별시,노원구,아파트,93.92431817,2015
974,서울특별시,은평구,아파트,94.02480209,2015
975,서울특별시,서대문구,아파트,94.04752542,2015
976,서울특별시,마포구,아파트,93.33130516,2015
977,서울특별시,양천구,아파트,92.98007297,2015
978,서울특별시,강서구,아파트,90.97255349,2015
979,서울특별시,구로구,아파트,93.6637229,2015
980,서울특별시,금천구,아파트,93.68893297,2015
981,서울특별시,영등포구,아파트,92.56550317,2015
982,서울특별시,동작구,아파트,92.53580882,2015
983,서울특별시,관악구,아파트,92.11710504,2015
984,서울특별시,서초구,아파트,93.21890305,2015
985,서울특별시,강남구,아파트,89.98136812,2015
986,서울특별시,송파구,아파트,92.14521773,2015
987,서울특별시,강동구,아파트,92.59747485,2015
988,경기도,경기도,아파트,97.23303986,2015
989,경기도,과천시,아파트,95.80956334,2015
990,경기도,안양시,아파트,95.92850633,2015
991,경기도,성남시,아파트,93.73882524,2015
992,경기도,군포시,아파트,97.82970339,2015
993,경기도,의왕시,아파트,97.65217555,2015
994,경기도,안성시,아파트,101.3028284,2015
995,경기도,용인시,아파트,99.72112395,2015
996,경기도,수원시,아파트,98.08731426,2015
997,경기도,부천시,아파트,96.90437855,2015
