,지역(1),지역(2),법인+일반,법인,개인사업자(일반),연도
1,지역별,소계,3389802.0,557390.0,2832412.0,2010
2,서울,소계,900333.0,176286.0,724047.0,2010
3,서울,강남구,104664.0,34942.0,69722.0,2010
4,서울,강동구,25155.0,3617.0,21538.0,2010
5,서울,강북구,13952.0,1252.0,12700.0,2010
6,서울,강서구,30278.0,5264.0,25014.0,2010
7,서울,관악구,26099.0,2900.0,23199.0,2010
8,서울,광진구,24194.0,3903.0,20291.0,2010
9,서울,구로구,43048.0,8318.0,34730.0,2010
10,서울,금천구,26721.0,8148.0,18573.0,2010
11,서울,노원구,19571.0,2039.0,17532.0,2010
12,서울,도봉구,12593.0,1352.0,11241.0,2010
13,서울,동대문구,31758.0,3890.0,27868.0,2010
14,서울,동작구,16327.0,2392.0,13935.0,2010
15,서울,마포구,42066.0,9954.0,32112.0,2010
16,서울,서대문구,20253.0,2360.0,17893.0,2010
17,서울,서초구,72206.0,20482.0,51724.0,2010
18,서울,성동구,23525.0,5107.0,18418.0,2010
19,서울,성북구,19623.0,2365.0,17258.0,2010
20,서울,송파구,50358.0,11775.0,38583.0,2010
21,서울,양천구,24838.0,3348.0,21490.0,2010
22,서울,영등포구,66706.0,13385.0,53321.0,2010
23,서울,용산구,30009.0,6194.0,23815.0,2010
24,서울,은평구,20596.0,1934.0,18662.0,2010
25,서울,종로구,49338.0,8244.0,41094.0,2010
26,서울,중구,86389.0,11339.0,75050.0,2010
27,서울,중랑구,20066.0,1782.0,18284.0,2010
28,인천,소계,182113.0,23405.0,158708.0,2010
29,인천,강화군,3515.0,528.0,2987.0,2010
30,인천,계양구,17394.0,1860.0,15534.0,2010
31,인천,남동구,36126.0,5622.0,30504.0,2010
32,인천,동구,8770.0,1150.0,7620.0,2010
33,인천,미추홀구,25877.0,2730.0,23147.0,2010
34,인천,부평구,28246.0,3202.0,25044.0,2010
35,인천,서구,31467.0,4282.0,27185.0,2010
36,인천,연수구,14418.0,1507.0,12911.0,2010
37,인천,옹진군,771.0,167.0,604.0,2010
38,인천,중구,15529.0,2357.0,13172.0,2010
39,경기,소계,856801.0,121974.0,734827.0,2010
40,경기,가평군,3318.0,614.0,2704.0,2010
41,경기,고양시,72293.0,8729.0,63564.0,2010
42,경기,과천시,3766.0,741.0,3025.0,2010
43,경기,광명시,15520.0,1610.0,13910.0,2010
44,경기,광주시,24283.0,4589.0,19694.0,2010
45,경기,구리시,12024.0,1896.0,10128.0,2010
46,경기,군포시,17496.0,2510.0,14986.0,2010
47,경기,김포시,25556.0,4402.0,21154.0,2010
48,경기,남양주시,30373.0,3512.0,26861.0,2010
49,경기,동두천시,4437.0,488.0,3949.0,2010
50,경기,부천시,67305.0,7297.0,60008.0,2010
51,경기,성남시,68559.0,12364.0,56195.0,2010
52,경기,수원시,66895.0,7743.0,59152.0,2010
53,경기,시흥시,44419.0,5864.0,38555.0,2010
54,경기,안산시,55672.0,8154.0,47518.0,2010
55,경기,안성시,12906.0,2478.0,10428.0,2010
56,경기,안양시,46796.0,7271.0,39525.0,2010
57,경기,양주시,14340.0,2008.0,12332.0,2010
58,경기,양평군,4848.0,877.0,3971.0,2010
59,경기,여주시,10820.0,1342.0,9478.0,2010
60,경기,연천군,6097.0,508.0,5589.0,2010
61,경기,오산시,10198.0,1080.0,9118.0,2010
62,경기,용인시,52344.0,7572.0,44772.0,2010
63,경기,의왕시,7698.0,1215.0,6483.0,2010
64,경기,의정부시,20782.0,2001.0,18781.0,2010
65,경기,이천시,14084.0,2176.0,11908.0,2010
66,경기,파주시,27107.0,4187.0,22920.0,2010
67,경기,평택시,29399.0,4774.0,24625.0,2010
68,경기,포천시,17771.0,2457.0,15314.0,2010
69,경기,하남시,14268.0,2306.0,11962.0,2010
70,경기,화성시,55427.0,9209.0,46218.0,2010
71,강원,소계,83544.0,13776.0,69768.0,2010
72,강원,강릉시,12354.0,1866.0,10488.0,2010
73,강원,고성군,1408.0,334.0,1074.0,2010
74,강원,동해시,4995.0,713.0,4282.0,2010
75,강원,삼척시,3134.0,663.0,2471.0,2010
76,강원,속초시,4705.0,575.0,4130.0,2010
77,강원,양구군,826.0,216.0,610.0,2010
78,강원,양양군,1759.0,316.0,1443.0,2010
79,강원,영월군,2205.0,464.0,1741.0,2010
80,강원,원주시,18084.0,2827.0,15257.0,2010
81,강원,인제군,1397.0,321.0,1076.0,2010
82,강원,정선군,2118.0,516.0,1602.0,2010
83,강원,철원군,1811.0,346.0,1465.0,2010
84,강원,춘천시,15910.0,2217.0,13693.0,2010
85,강원,태백시,2487.0,390.0,2097.0,2010
86,강원,평창군,2929.0,602.0,2327.0,2010
87,강원,홍천군,4123.0,637.0,3486.0,2010
88,강원,화천군,869.0,222.0,647.0,2010
89,강원,횡성군,2430.0,551.0,1879.0,2010
90,대전,소계,87418.0,13069.0,74349.0,2010
91,대전,대덕구,15850.0,2385.0,13465.0,2010
92,대전,동구,11826.0,1406.0,10420.0,2010
93,대전,서구,26450.0,3817.0,22633.0,2010
94,대전,유성구,16689.0,3460.0,13229.0,2010
95,대전,중구,16603.0,2001.0,14602.0,2010
96,충북,소계,89622.0,16344.0,73278.0,2010
97,충북,괴산군,1615.0,536.0,1079.0,2010
98,충북,단양군,1817.0,414.0,1403.0,2010
99,충북,보은군,1853.0,419.0,1434.0,2010
100,충북,영동군,1791.0,490.0,1301.0,2010
101,충북,옥천군,3318.0,635.0,2683.0,2010
102,충북,음성군,6781.0,1998.0,4783.0,2010
103,충북,제천시,8176.0,1310.0,6866.0,2010
104,충북,증평군,1938.0,261.0,1677.0,2010
105,충북,진천군,4998.0,1189.0,3809.0,2010
106,충북,청원군,10856.0,2626.0,8230.0,2010
107,충북,청주시,34807.0,4640.0,30167.0,2010
108,충북,충주시,11672.0,1826.0,9846.0,2010
109,충남,소계,119219.0,21505.0,97714.0,2010
110,충남,계룡시,1325.0,211.0,1114.0,2010
111,충남,공주시,6568.0,1216.0,5352.0,2010
112,충남,금산군,3697.0,883.0,2814.0,2010
113,충남,논산시,6364.0,1247.0,5117.0,2010
114,충남,당진시,,,,2010
115,충남,보령시,5790.0,1068.0,4722.0,2010
116,충남,부여군,3006.0,729.0,2277.0,2010
117,충남,서산시,8309.0,1266.0,7043.0,2010
118,충남,서천군,2783.0,588.0,2195.0,2010
119,충남,아산시,15062.0,2729.0,12333.0,2010
120,충남,연기군,4666.0,998.0,3668.0,2010
121,충남,예산군,4445.0,820.0,3625.0,2010
122,충남,천안시,37525.0,5909.0,31616.0,2010
123,충남,청양군,1464.0,335.0,1129.0,2010
124,충남,태안군,3343.0,645.0,2698.0,2010
125,충남,홍성군,4597.0,849.0,3748.0,2010
126,충남,당진군,10275.0,2012.0,8263.0,2010
127,세종,세종,,,,2010
128,광주,소계,82359.0,14145.0,68214.0,2010
129,광주,광산구,21429.0,3876.0,17553.0,2010
130,광주,남구,7194.0,1159.0,6035.0,2010
131,광주,동구,10087.0,1682.0,8405.0,2010
132,광주,북구,22627.0,3911.0,18716.0,2010
133,광주,서구,21022.0,3517.0,17505.0,2010
134,전북,소계,95698.0,17916.0,77782.0,2010
135,전북,고창군,2313.0,609.0,1704.0,2010
136,전북,군산시,15587.0,2741.0,12846.0,2010
137,전북,김제시,4495.0,1224.0,3271.0,2010
138,전북,남원시,4556.0,927.0,3629.0,2010
139,전북,무주군,1395.0,298.0,1097.0,2010
140,전북,부안군,2346.0,539.0,1807.0,2010
141,전북,순창군,1209.0,397.0,812.0,2010
142,전북,완주군,4939.0,1083.0,3856.0,2010
143,전북,익산시,15632.0,2656.0,12976.0,2010
144,전북,임실군,1283.0,404.0,879.0,2010
145,전북,장수군,818.0,242.0,576.0,2010
146,전북,전주시,34545.0,5340.0,29205.0,2010
147,전북,정읍시,5600.0,1135.0,4465.0,2010
148,전북,진안군,980.0,321.0,659.0,2010
149,전남,소계,97415.0,21890.0,75525.0,2010
150,전남,강진군,2376.0,486.0,1890.0,2010
151,전남,고흥군,2511.0,841.0,1670.0,2010
152,전남,곡성군,1288.0,404.0,884.0,2010
153,전남,광양시,8372.0,1835.0,6537.0,2010
154,전남,구례군,1225.0,331.0,894.0,2010
155,전남,나주시,5783.0,1375.0,4408.0,2010
156,전남,담양군,3295.0,845.0,2450.0,2010
157,전남,목포시,13511.0,1920.0,11591.0,2010
158,전남,무안군,3144.0,862.0,2282.0,2010
159,전남,보성군,2255.0,522.0,1733.0,2010
160,전남,순천시,15143.0,2226.0,12917.0,2010
161,전남,신안군,1501.0,457.0,1044.0,2010
162,전남,여수시,14306.0,2626.0,11680.0,2010
163,전남,영광군,2648.0,738.0,1910.0,2010
164,전남,영암군,4194.0,1444.0,2750.0,2010
165,전남,완도군,2099.0,607.0,1492.0,2010
166,전남,장성군,2408.0,816.0,1592.0,2010
167,전남,장흥군,1759.0,536.0,1223.0,2010
168,전남,진도군,1265.0,415.0,850.0,2010
169,전남,함평군,1589.0,538.0,1051.0,2010
170,전남,해남군,3443.0,1082.0,2361.0,2010
171,전남,화순군,3300.0,984.0,2316.0,2010
172,대구,소계,150112.0,18017.0,132095.0,2010
173,대구,남구,7857.0,1040.0,6817.0,2010
174,대구,달서구,33804.0,4125.0,29679.0,2010
175,대구,달성군,11004.0,1456.0,9548.0,2010
176,대구,동구,15907.0,2090.0,13817.0,2010
177,대구,북구,32504.0,3127.0,29377.0,2010
178,대구,서구,13960.0,1580.0,12380.0,2010
179,대구,수성구,17792.0,2574.0,15218.0,2010
180,대구,중구,17284.0,2025.0,15259.0,2010
181,경북,소계,142729.0,24423.0,118306.0,2010
182,경북,경산시,13359.0,2098.0,11261.0,2010
183,경북,경주시,15629.0,2828.0,12801.0,2010
184,경북,고령군,2742.0,579.0,2163.0,2010
185,경북,구미시,23299.0,3307.0,19992.0,2010
186,경북,군위군,1137.0,337.0,800.0,2010
187,경북,김천시,5899.0,1013.0,4886.0,2010
188,경북,문경시,3298.0,576.0,2722.0,2010
189,경북,봉화군,1075.0,365.0,710.0,2010
190,경북,상주시,4839.0,779.0,4060.0,2010
191,경북,성주군,3109.0,684.0,2425.0,2010
192,경북,안동시,8885.0,1328.0,7557.0,2010
193,경북,영덕군,1784.0,390.0,1394.0,2010
194,경북,영양군,570.0,192.0,378.0,2010
195,경북,영주시,5856.0,785.0,5071.0,2010
196,경북,영천시,6417.0,1265.0,5152.0,2010
197,경북,예천군,1437.0,318.0,1119.0,2010
198,경북,울릉군,434.0,113.0,321.0,2010
199,경북,울진군,2120.0,440.0,1680.0,2010
200,경북,의성군,2197.0,541.0,1656.0,2010
201,경북,청도군,1592.0,444.0,1148.0,2010
202,경북,청송군,1026.0,318.0,708.0,2010
203,경북,칠곡군,8273.0,1390.0,6883.0,2010
204,경북,포항시,27752.0,4333.0,23419.0,2010
205,부산,소계,223018.0,31522.0,191496.0,2010
206,부산,강서구,13363.0,2432.0,10931.0,2010
207,부산,금정구,15224.0,1957.0,13267.0,2010
208,부산,기장군,5365.0,1019.0,4346.0,2010
209,부산,남구,13261.0,1668.0,11593.0,2010
210,부산,동구,11184.0,1950.0,9234.0,2010
211,부산,동래구,14597.0,1870.0,12727.0,2010
212,부산,부산진구,27334.0,3374.0,23960.0,2010
213,부산,북구,10260.0,977.0,9283.0,2010
214,부산,사상구,27791.0,3502.0,24289.0,2010
215,부산,사하구,15841.0,2254.0,13587.0,2010
216,부산,서구,5715.0,1186.0,4529.0,2010
217,부산,수영구,9294.0,1164.0,8130.0,2010
218,부산,연제구,12810.0,1963.0,10847.0,2010
219,부산,영도구,5751.0,760.0,4991.0,2010
220,부산,중구,13468.0,2586.0,10882.0,2010
221,부산,해운대구,21760.0,2860.0,18900.0,2010
222,울산,소계,58880.0,8438.0,50442.0,2010
223,울산,남구,25322.0,3622.0,21700.0,2010
224,울산,동구,4514.0,494.0,4020.0,2010
225,울산,북구,8431.0,1123.0,7308.0,2010
226,울산,울주군,11634.0,2312.0,9322.0,2010
227,울산,중구,8979.0,887.0,8092.0,2010
228,경남,소계,189443.0,28617.0,160826.0,2010
229,경남,거제시,9284.0,1128.0,8156.0,2010
230,경남,거창군,3141.0,544.0,2597.0,2010
231,경남,고성군,2674.0,556.0,2118.0,2010
232,경남,김해시,36997.0,5953.0,31044.0,2010
233,경남,남해군,1660.0,315.0,1345.0,2010
234,경남,밀양시,6355.0,969.0,5386.0,2010
235,경남,사천시,5603.0,1013.0,4590.0,2010
236,경남,산청군,1757.0,457.0,1300.0,2010
237,경남,양산시,18613.0,2533.0,16080.0,2010
238,경남,의령군,1615.0,382.0,1233.0,2010
239,경남,진주시,18739.0,2343.0,16396.0,2010
240,경남,창녕군,2743.0,696.0,2047.0,2010
241,경남,창원시,61525.0,8344.0,53181.0,2010
242,경남,통영시,6692.0,785.0,5907.0,2010
243,경남,하동군,2398.0,489.0,1909.0,2010
244,경남,함안군,5892.0,1247.0,4645.0,2010
245,경남,함양군,1727.0,441.0,1286.0,2010
246,경남,합천군,2028.0,422.0,1606.0,2010
247,제주,소계,31098.0,6063.0,25035.0,2010
248,제주,제주시,6678.0,1318.0,5360.0,2010
249,제주,서귀포시,24420.0,4745.0,19675.0,2010
250,지역별,소계,3571521.0,594584.0,2976937.0,2011
251,서울,소계,936901.0,184837.0,752064.0,2011
252,서울,강남구,108166.0,36174.0,71992.0,2011
253,서울,강동구,26342.0,3827.0,22515.0,2011
254,서울,강북구,14616.0,1337.0,13279.0,2011
255,서울,강서구,32220.0,5652.0,26568.0,2011
256,서울,관악구,27255.0,3079.0,24176.0,2011
257,서울,광진구,24748.0,4032.0,20716.0,2011
258,서울,구로구,45096.0,8886.0,36210.0,2011
259,서울,금천구,28843.0,8895.0,19948.0,2011
260,서울,노원구,20576.0,2184.0,18392.0,2011
261,서울,도봉구,13215.0,1430.0,11785.0,2011
262,서울,동대문구,32690.0,4054.0,28636.0,2011
263,서울,동작구,16947.0,2520.0,14427.0,2011
264,서울,마포구,44953.0,10484.0,34469.0,2011
265,서울,서대문구,20725.0,2480.0,18245.0,2011
266,서울,서초구,74757.0,21226.0,53531.0,2011
267,서울,성동구,24558.0,5459.0,19099.0,2011
268,서울,성북구,20602.0,2492.0,18110.0,2011
269,서울,송파구,54941.0,12521.0,42420.0,2011
270,서울,양천구,25692.0,3519.0,22173.0,2011
271,서울,영등포구,68064.0,14279.0,53785.0,2011
272,서울,용산구,30725.0,6455.0,24270.0,2011
273,서울,은평구,22206.0,2024.0,20182.0,2011
274,서울,종로구,49896.0,8349.0,41547.0,2011
275,서울,중구,88226.0,11633.0,76593.0,2011
276,서울,중랑구,20842.0,1846.0,18996.0,2011
277,인천,소계,191714.0,24866.0,166848.0,2011
278,인천,강화군,3722.0,560.0,3162.0,2011
279,인천,계양구,17831.0,1962.0,15869.0,2011
280,인천,남동구,38890.0,5886.0,33004.0,2011
281,인천,동구,9020.0,1196.0,7824.0,2011
282,인천,미추홀구,26983.0,2926.0,24057.0,2011
283,인천,부평구,29808.0,3461.0,26347.0,2011
284,인천,서구,33235.0,4460.0,28775.0,2011
285,인천,연수구,15471.0,1766.0,13705.0,2011
286,인천,옹진군,906.0,185.0,721.0,2011
287,인천,중구,15848.0,2464.0,13384.0,2011
288,경기,소계,908188.0,132306.0,775882.0,2011
289,경기,가평군,3601.0,679.0,2922.0,2011
290,경기,고양시,73325.0,9535.0,63790.0,2011
291,경기,과천시,3975.0,793.0,3182.0,2011
292,경기,광명시,16835.0,1932.0,14903.0,2011
293,경기,광주시,26080.0,4889.0,21191.0,2011
294,경기,구리시,12368.0,1888.0,10480.0,2011
295,경기,군포시,18166.0,2654.0,15512.0,2011
296,경기,김포시,27641.0,4810.0,22831.0,2011
297,경기,남양주시,33419.0,3900.0,29519.0,2011
298,경기,동두천시,4843.0,531.0,4312.0,2011
299,경기,부천시,70273.0,7770.0,62503.0,2011
300,경기,성남시,73625.0,13608.0,60017.0,2011
301,경기,수원시,71125.0,8351.0,62774.0,2011
302,경기,시흥시,46390.0,6385.0,40005.0,2011
303,경기,안산시,57393.0,8684.0,48709.0,2011
304,경기,안성시,13818.0,2642.0,11176.0,2011
305,경기,안양시,48611.0,7744.0,40867.0,2011
306,경기,양주시,15241.0,2168.0,13073.0,2011
307,경기,양평군,5340.0,962.0,4378.0,2011
308,경기,여주시,11287.0,1458.0,9829.0,2011
309,경기,연천군,6395.0,547.0,5848.0,2011
310,경기,오산시,11160.0,1206.0,9954.0,2011
311,경기,용인시,56189.0,8244.0,47945.0,2011
312,경기,의왕시,7987.0,1264.0,6723.0,2011
313,경기,의정부시,22012.0,2110.0,19902.0,2011
314,경기,이천시,14950.0,2309.0,12641.0,2011
315,경기,파주시,29833.0,4854.0,24979.0,2011
316,경기,평택시,31205.0,5091.0,26114.0,2011
317,경기,포천시,18808.0,2687.0,16121.0,2011
318,경기,하남시,14818.0,2558.0,12260.0,2011
319,경기,화성시,61475.0,10053.0,51422.0,2011
320,강원,소계,88033.0,14630.0,73403.0,2011
321,강원,강릉시,12850.0,1991.0,10859.0,2011
322,강원,고성군,1457.0,360.0,1097.0,2011
323,강원,동해시,5259.0,742.0,4517.0,2011
324,강원,삼척시,3369.0,711.0,2658.0,2011
325,강원,속초시,4750.0,574.0,4176.0,2011
326,강원,양구군,913.0,242.0,671.0,2011
327,강원,양양군,1797.0,332.0,1465.0,2011
328,강원,영월군,2343.0,496.0,1847.0,2011
329,강원,원주시,19247.0,2978.0,16269.0,2011
330,강원,인제군,1579.0,360.0,1219.0,2011
331,강원,정선군,2226.0,530.0,1696.0,2011
332,강원,철원군,1926.0,358.0,1568.0,2011
333,강원,춘천시,16842.0,2345.0,14497.0,2011
334,강원,태백시,2433.0,397.0,2036.0,2011
335,강원,평창군,3148.0,670.0,2478.0,2011
336,강원,홍천군,4311.0,695.0,3616.0,2011
337,강원,화천군,1004.0,261.0,743.0,2011
338,강원,횡성군,2579.0,588.0,1991.0,2011
339,대전,소계,92726.0,14024.0,78702.0,2011
340,대전,대덕구,16400.0,2447.0,13953.0,2011
341,대전,동구,12626.0,1512.0,11114.0,2011
342,대전,서구,27878.0,4095.0,23783.0,2011
343,대전,유성구,18481.0,3822.0,14659.0,2011
344,대전,중구,17341.0,2148.0,15193.0,2011
345,충북,소계,93925.0,17208.0,76717.0,2011
346,충북,괴산군,1748.0,585.0,1163.0,2011
347,충북,단양군,1852.0,419.0,1433.0,2011
348,충북,보은군,1887.0,439.0,1448.0,2011
349,충북,영동군,1927.0,511.0,1416.0,2011
350,충북,옥천군,3439.0,658.0,2781.0,2011
351,충북,음성군,7209.0,2068.0,5141.0,2011
352,충북,제천시,8677.0,1392.0,7285.0,2011
353,충북,증평군,2024.0,273.0,1751.0,2011
354,충북,진천군,5290.0,1244.0,4046.0,2011
355,충북,청원군,11066.0,2741.0,8325.0,2011
356,충북,청주시,36521.0,4959.0,31562.0,2011
357,충북,충주시,12285.0,1919.0,10366.0,2011
358,충남,소계,128349.0,23561.0,104788.0,2011
359,충남,계룡시,1454.0,221.0,1233.0,2011
360,충남,공주시,6818.0,1249.0,5569.0,2011
361,충남,금산군,3930.0,944.0,2986.0,2011
362,충남,논산시,6698.0,1303.0,5395.0,2011
363,충남,당진시,,,,2011
364,충남,보령시,6018.0,1120.0,4898.0,2011
365,충남,부여군,3278.0,789.0,2489.0,2011
366,충남,서산시,8892.0,1364.0,7528.0,2011
367,충남,서천군,2831.0,614.0,2217.0,2011
368,충남,아산시,16628.0,3072.0,13556.0,2011
369,충남,연기군,6181.0,1391.0,4790.0,2011
370,충남,예산군,4626.0,876.0,3750.0,2011
371,충남,천안시,39840.0,6478.0,33362.0,2011
372,충남,청양군,1640.0,363.0,1277.0,2011
373,충남,태안군,3436.0,685.0,2751.0,2011
374,충남,홍성군,5025.0,925.0,4100.0,2011
375,충남,당진군,11054.0,2167.0,8887.0,2011
376,세종,세종,,,,2011
377,광주,소계,87339.0,15447.0,71892.0,2011
378,광주,광산구,23734.0,4284.0,19450.0,2011
379,광주,남구,7580.0,1259.0,6321.0,2011
380,광주,동구,10200.0,1768.0,8432.0,2011
381,광주,북구,23707.0,4273.0,19434.0,2011
382,광주,서구,22118.0,3863.0,18255.0,2011
383,전북,소계,102362.0,19204.0,83158.0,2011
384,전북,고창군,2473.0,652.0,1821.0,2011
385,전북,군산시,16761.0,2971.0,13790.0,2011
386,전북,김제시,4765.0,1280.0,3485.0,2011
387,전북,남원시,4834.0,966.0,3868.0,2011
388,전북,무주군,1487.0,338.0,1149.0,2011
389,전북,부안군,2473.0,582.0,1891.0,2011
390,전북,순창군,1270.0,421.0,849.0,2011
391,전북,완주군,5369.0,1148.0,4221.0,2011
392,전북,익산시,16554.0,2877.0,13677.0,2011
393,전북,임실군,1376.0,436.0,940.0,2011
394,전북,장수군,856.0,243.0,613.0,2011
395,전북,전주시,37153.0,5734.0,31419.0,2011
396,전북,정읍시,5894.0,1193.0,4701.0,2011
397,전북,진안군,1097.0,363.0,734.0,2011
398,전남,소계,103301.0,23353.0,79948.0,2011
399,전남,강진군,2526.0,509.0,2017.0,2011
400,전남,고흥군,2698.0,913.0,1785.0,2011
401,전남,곡성군,1504.0,456.0,1048.0,2011
402,전남,광양시,9023.0,1950.0,7073.0,2011
403,전남,구례군,1213.0,341.0,872.0,2011
404,전남,나주시,6024.0,1491.0,4533.0,2011
405,전남,담양군,3544.0,936.0,2608.0,2011
406,전남,목포시,14279.0,2017.0,12262.0,2011
407,전남,무안군,3677.0,960.0,2717.0,2011
408,전남,보성군,2314.0,575.0,1739.0,2011
409,전남,순천시,15772.0,2317.0,13455.0,2011
410,전남,신안군,1550.0,498.0,1052.0,2011
411,전남,여수시,15153.0,2804.0,12349.0,2011
412,전남,영광군,2844.0,790.0,2054.0,2011
413,전남,영암군,4392.0,1570.0,2822.0,2011
414,전남,완도군,2235.0,623.0,1612.0,2011
415,전남,장성군,2654.0,889.0,1765.0,2011
416,전남,장흥군,1886.0,605.0,1281.0,2011
417,전남,진도군,1295.0,419.0,876.0,2011
418,전남,함평군,1721.0,591.0,1130.0,2011
419,전남,해남군,3517.0,1073.0,2444.0,2011
420,전남,화순군,3480.0,1026.0,2454.0,2011
421,대구,소계,157192.0,19152.0,138040.0,2011
422,대구,남구,8228.0,1039.0,7189.0,2011
423,대구,달서구,35124.0,4302.0,30822.0,2011
424,대구,달성군,11835.0,1622.0,10213.0,2011
425,대구,동구,16798.0,2266.0,14532.0,2011
