,지역(1),지역(2),법인+일반,법인,개인사업자(일반),연도
1673,대구,수성구,23697.0,4045.0,19652.0,2016
1674,대구,중구,20116.0,2645.0,17471.0,2016
1675,경북,소계,197161.0,36364.0,160797.0,2016
1676,경북,경산시,19459.0,3331.0,16128.0,2016
1677,경북,경주시,21106.0,4078.0,17028.0,2016
1678,경북,고령군,3930.0,830.0,3100.0,2016
1679,경북,구미시,31039.0,5170.0,25869.0,2016
1680,경북,군위군,1742.0,484.0,1258.0,2016
1681,경북,김천시,9454.0,1625.0,7829.0,2016
1682,경북,문경시,4343.0,796.0,3547.0,2016
1683,경북,봉화군,1483.0,503.0,980.0,2016
1684,경북,상주시,6764.0,1195.0,5569.0,2016
1685,경북,성주군,5025.0,1195.0,3830.0,2016
1686,경북,안동시,12066.0,2033.0,10033.0,2016
1687,경북,영덕군,2478.0,532.0,1946.0,2016
1688,경북,영양군,783.0,259.0,524.0,2016
1689,경북,영주시,7337.0,1106.0,6231.0,2016
1690,경북,영천시,9146.0,1969.0,7177.0,2016
1691,경북,예천군,2478.0,521.0,1957.0,2016
1692,경북,울릉군,638.0,178.0,460.0,2016
1693,경북,울진군,2979.0,669.0,2310.0,2016
1694,경북,의성군,3221.0,742.0,2479.0,2016
1695,경북,청도군,2369.0,660.0,1709.0,2016
1696,경북,청송군,1389.0,444.0,945.0,2016
1697,경북,칠곡군,12170.0,2257.0,9913.0,2016
1698,경북,포항시,35762.0,5787.0,29975.0,2016
1699,부산,소계,287720.0,46096.0,241624.0,2016
1700,부산,강서구,24653.0,5029.0,19624.0,2016
1701,부산,금정구,18699.0,2723.0,15976.0,2016
1702,부산,기장군,12543.0,2254.0,10289.0,2016
1703,부산,남구,17635.0,2437.0,15198.0,2016
1704,부산,동구,12448.0,2369.0,10079.0,2016
1705,부산,동래구,18267.0,2591.0,15676.0,2016
1706,부산,부산진구,32554.0,4515.0,28039.0,2016
1707,부산,북구,12651.0,1321.0,11330.0,2016
1708,부산,사상구,29661.0,4324.0,25337.0,2016
1709,부산,사하구,18463.0,2722.0,15741.0,2016
1710,부산,서구,6740.0,1454.0,5286.0,2016
1711,부산,수영구,12079.0,1733.0,10346.0,2016
1712,부산,연제구,15698.0,2760.0,12938.0,2016
1713,부산,영도구,7242.0,1079.0,6163.0,2016
1714,부산,중구,14994.0,2954.0,12040.0,2016
1715,부산,해운대구,33393.0,5831.0,27562.0,2016
1716,울산,소계,82198.0,13017.0,69181.0,2016
1717,울산,남구,31273.0,4976.0,26297.0,2016
1718,울산,동구,7099.0,854.0,6245.0,2016
1719,울산,북구,12483.0,1830.0,10653.0,2016
1720,울산,울주군,17909.0,3826.0,14083.0,2016
1721,울산,중구,13434.0,1531.0,11903.0,2016
1722,경남,소계,260477.0,41854.0,218623.0,2016
1723,경남,거제시,16874.0,2161.0,14713.0,2016
1724,경남,거창군,4151.0,871.0,3280.0,2016
1725,경남,고성군,3607.0,846.0,2761.0,2016
1726,경남,김해시,49663.0,8362.0,41301.0,2016
1727,경남,남해군,2219.0,436.0,1783.0,2016
1728,경남,밀양시,8066.0,1446.0,6620.0,2016
1729,경남,사천시,7233.0,1351.0,5882.0,2016
1730,경남,산청군,2513.0,716.0,1797.0,2016
1731,경남,양산시,31445.0,4039.0,27406.0,2016
1732,경남,의령군,1875.0,504.0,1371.0,2016
1733,경남,진주시,25632.0,3460.0,22172.0,2016
1734,경남,창녕군,3734.0,988.0,2746.0,2016
1735,경남,창원시,78936.0,11766.0,67170.0,2016
1736,경남,통영시,8251.0,1085.0,7166.0,2016
1737,경남,하동군,3042.0,703.0,2339.0,2016
1738,경남,함안군,8349.0,1902.0,6447.0,2016
1739,경남,함양군,2169.0,607.0,1562.0,2016
1740,경남,합천군,2718.0,611.0,2107.0,2016
1741,제주,소계,63075.0,12473.0,50602.0,2016
1742,제주,제주시,44866.0,9750.0,35116.0,2016
1743,제주,서귀포시,18209.0,2723.0,15486.0,2016
1744,지역별,소계,4829096.0,883909.0,3945187.0,2017
1745,서울,소계,1123634.0,256421.0,867213.0,2017
1746,서울,강남구,127944.0,49582.0,78362.0,2017
1747,서울,강동구,31230.0,4982.0,26248.0,2017
1748,서울,강북구,17791.0,1885.0,15906.0,2017
1749,서울,강서구,53842.0,8809.0,45033.0,2017
1750,서울,관악구,30373.0,3850.0,26523.0,2017
1751,서울,광진구,29329.0,5420.0,23909.0,2017
1752,서울,구로구,52281.0,12375.0,39906.0,2017
1753,서울,금천구,41706.0,13306.0,28400.0,2017
1754,서울,노원구,25412.0,3366.0,22046.0,2017
1755,서울,도봉구,16190.0,1952.0,14238.0,2017
1756,서울,동대문구,36075.0,5054.0,31021.0,2017
1757,서울,동작구,21074.0,3276.0,17798.0,2017
1758,서울,마포구,57028.0,15322.0,41706.0,2017
1759,서울,서대문구,23942.0,3486.0,20456.0,2017
1760,서울,서초구,83381.0,26267.0,57114.0,2017
1761,서울,성동구,33561.0,8772.0,24789.0,2017
1762,서울,성북구,24755.0,3494.0,21261.0,2017
1763,서울,송파구,72580.0,18300.0,54280.0,2017
1764,서울,양천구,29181.0,4480.0,24701.0,2017
1765,서울,영등포구,79565.0,23788.0,55777.0,2017
1766,서울,용산구,33208.0,7766.0,25442.0,2017
1767,서울,은평구,28687.0,3158.0,25529.0,2017
1768,서울,종로구,55356.0,10654.0,44702.0,2017
1769,서울,중구,92999.0,14483.0,78516.0,2017
1770,서울,중랑구,26144.0,2594.0,23550.0,2017
1771,인천,소계,264419.0,37200.0,227219.0,2017
1772,인천,강화군,5506.0,945.0,4561.0,2017
1773,인천,계양구,21644.0,2769.0,18875.0,2017
1774,인천,남동구,50631.0,7959.0,42672.0,2017
1775,인천,동구,10272.0,1497.0,8775.0,2017
1776,인천,미추홀구,34442.0,3647.0,30795.0,2017
1777,인천,부평구,35937.0,4449.0,31488.0,2017
1778,인천,서구,51710.0,7747.0,43963.0,2017
1779,인천,연수구,28579.0,4631.0,23948.0,2017
1780,인천,옹진군,1408.0,304.0,1104.0,2017
1781,인천,중구,24290.0,3252.0,21038.0,2017
1782,경기,소계,1293257.0,210704.0,1082553.0,2017
1783,경기,가평군,5647.0,1078.0,4569.0,2017
1784,경기,고양시,99225.0,15890.0,83335.0,2017
1785,경기,과천시,4604.0,992.0,3612.0,2017
1786,경기,광명시,25306.0,3140.0,22166.0,2017
1787,경기,광주시,37772.0,7461.0,30311.0,2017
1788,경기,구리시,17628.0,2648.0,14980.0,2017
1789,경기,군포시,22562.0,3831.0,18731.0,2017
1790,경기,김포시,53521.0,9267.0,44254.0,2017
1791,경기,남양주시,56865.0,7837.0,49028.0,2017
1792,경기,동두천시,5997.0,777.0,5220.0,2017
1793,경기,부천시,81396.0,10647.0,70749.0,2017
1794,경기,성남시,94511.0,20079.0,74432.0,2017
1795,경기,수원시,98526.0,13091.0,85435.0,2017
1796,경기,시흥시,65966.0,9067.0,56899.0,2017
1797,경기,안산시,72878.0,12345.0,60533.0,2017
1798,경기,안성시,18885.0,3947.0,14938.0,2017
1799,경기,안양시,58447.0,10860.0,47587.0,2017
1800,경기,양주시,21883.0,3646.0,18237.0,2017
1801,경기,양평군,8555.0,1662.0,6893.0,2017
1802,경기,여주시,13851.0,2081.0,11770.0,2017
1803,경기,연천군,6848.0,770.0,6078.0,2017
1804,경기,오산시,17576.0,2100.0,15476.0,2017
1805,경기,용인시,82657.0,15481.0,67176.0,2017
1806,경기,의왕시,11633.0,2294.0,9339.0,2017
1807,경기,의정부시,30744.0,3453.0,27291.0,2017
1808,경기,이천시,22270.0,3549.0,18721.0,2017
1809,경기,파주시,45052.0,8103.0,36949.0,2017
1810,경기,평택시,50955.0,8103.0,42852.0,2017
1811,경기,포천시,24088.0,4010.0,20078.0,2017
1812,경기,하남시,36772.0,4061.0,32711.0,2017
1813,경기,화성시,100637.0,18434.0,82203.0,2017
1814,강원,소계,125459.0,21883.0,103576.0,2017
1815,강원,강릉시,18345.0,2843.0,15502.0,2017
1816,강원,고성군,2084.0,530.0,1554.0,2017
1817,강원,동해시,7079.0,1103.0,5976.0,2017
1818,강원,삼척시,4259.0,951.0,3308.0,2017
1819,강원,속초시,8262.0,870.0,7392.0,2017
1820,강원,양구군,1675.0,372.0,1303.0,2017
1821,강원,양양군,2274.0,463.0,1811.0,2017
1822,강원,영월군,2903.0,713.0,2190.0,2017
1823,강원,원주시,29285.0,4784.0,24501.0,2017
1824,강원,인제군,2498.0,589.0,1909.0,2017
1825,강원,정선군,3110.0,716.0,2394.0,2017
1826,강원,철원군,2676.0,578.0,2098.0,2017
1827,강원,춘천시,22433.0,3569.0,18864.0,2017
1828,강원,태백시,3026.0,568.0,2458.0,2017
1829,강원,평창군,5023.0,986.0,4037.0,2017
1830,강원,홍천군,5417.0,1015.0,4402.0,2017
1831,강원,화천군,1510.0,364.0,1146.0,2017
1832,강원,횡성군,3600.0,869.0,2731.0,2017
1833,대전,소계,119716.0,19899.0,99817.0,2017
1834,대전,대덕구,19302.0,3173.0,16129.0,2017
1835,대전,동구,15093.0,2060.0,13033.0,2017
1836,대전,서구,35875.0,5535.0,30340.0,2017
1837,대전,유성구,29101.0,6491.0,22610.0,2017
1838,대전,중구,20345.0,2640.0,17705.0,2017
1839,충북,소계,131030.0,25673.0,105357.0,2017
1840,충북,괴산군,2825.0,896.0,1929.0,2017
1841,충북,단양군,2409.0,526.0,1883.0,2017
1842,충북,보은군,2462.0,578.0,1884.0,2017
1843,충북,영동군,2529.0,685.0,1844.0,2017
1844,충북,옥천군,4713.0,961.0,3752.0,2017
1845,충북,음성군,11391.0,3084.0,8307.0,2017
1846,충북,제천시,11187.0,1903.0,9284.0,2017
1847,충북,증평군,2749.0,420.0,2329.0,2017
1848,충북,진천군,7863.0,1815.0,6048.0,2017
1849,충북,청원군,,,,2017
1850,충북,청주시,66488.0,11922.0,54566.0,2017
1851,충북,충주시,16414.0,2883.0,13531.0,2017
1852,충남,소계,177520.0,33589.0,143931.0,2017
1853,충남,계룡시,1927.0,369.0,1558.0,2017
1854,충남,공주시,9082.0,1814.0,7268.0,2017
1855,충남,금산군,5446.0,1440.0,4006.0,2017
1856,충남,논산시,9600.0,1910.0,7690.0,2017
1857,충남,당진시,15279.0,3059.0,12220.0,2017
1858,충남,보령시,8044.0,1607.0,6437.0,2017
1859,충남,부여군,4823.0,1156.0,3667.0,2017
1860,충남,서산시,13176.0,2106.0,11070.0,2017
1861,충남,서천군,3939.0,836.0,3103.0,2017
1862,충남,아산시,26744.0,5146.0,21598.0,2017
1863,충남,연기군,,,,2017
1864,충남,예산군,6627.0,1296.0,5331.0,2017
1865,충남,천안시,57501.0,9795.0,47706.0,2017
1866,충남,청양군,2392.0,546.0,1846.0,2017
1867,충남,태안군,4902.0,1118.0,3784.0,2017
1868,충남,홍성군,8038.0,1391.0,6647.0,2017
1869,충남,당진군,,,,2017
1870,세종,세종,29788.0,4054.0,25734.0,2017
1871,광주,소계,117393.0,25008.0,92385.0,2017
1872,광주,광산구,34840.0,7226.0,27614.0,2017
1873,광주,남구,10856.0,2139.0,8717.0,2017
1874,광주,동구,11779.0,2492.0,9287.0,2017
1875,광주,북구,30536.0,6819.0,23717.0,2017
1876,광주,서구,29382.0,6332.0,23050.0,2017
1877,전북,소계,150333.0,29464.0,120869.0,2017
1878,전북,고창군,4112.0,1047.0,3065.0,2017
1879,전북,군산시,21503.0,4294.0,17209.0,2017
1880,전북,김제시,8545.0,1876.0,6669.0,2017
1881,전북,남원시,7145.0,1354.0,5791.0,2017
1882,전북,무주군,2091.0,515.0,1576.0,2017
1883,전북,부안군,4601.0,1022.0,3579.0,2017
1884,전북,순창군,1909.0,581.0,1328.0,2017
1885,전북,완주군,8774.0,2045.0,6729.0,2017
1886,전북,익산시,22618.0,4174.0,18444.0,2017
1887,전북,임실군,2892.0,614.0,2278.0,2017
1888,전북,장수군,1714.0,439.0,1275.0,2017
1889,전북,전주시,52036.0,9113.0,42923.0,2017
1890,전북,정읍시,10551.0,1814.0,8737.0,2017
1891,전북,진안군,1842.0,576.0,1266.0,2017
1892,전남,소계,149485.0,34179.0,115306.0,2017
1893,전남,강진군,3306.0,748.0,2558.0,2017
1894,전남,고흥군,4699.0,1220.0,3479.0,2017
1895,전남,곡성군,2289.0,648.0,1641.0,2017
1896,전남,광양시,12481.0,2634.0,9847.0,2017
1897,전남,구례군,1594.0,466.0,1128.0,2017
1898,전남,나주시,12938.0,2882.0,10056.0,2017
1899,전남,담양군,4856.0,1443.0,3413.0,2017
1900,전남,목포시,18161.0,2841.0,15320.0,2017
1901,전남,무안군,6970.0,1620.0,5350.0,2017
1902,전남,보성군,3028.0,806.0,2222.0,2017
1903,전남,순천시,20967.0,3390.0,17577.0,2017
1904,전남,신안군,2147.0,682.0,1465.0,2017
1905,전남,여수시,21614.0,3772.0,17842.0,2017
1906,전남,영광군,3830.0,1128.0,2702.0,2017
1907,전남,영암군,5946.0,2117.0,3829.0,2017
1908,전남,완도군,3245.0,982.0,2263.0,2017
1909,전남,장성군,4124.0,1426.0,2698.0,2017
1910,전남,장흥군,2618.0,886.0,1732.0,2017
1911,전남,진도군,1884.0,629.0,1255.0,2017
1912,전남,함평군,2519.0,892.0,1627.0,2017
1913,전남,해남군,5492.0,1564.0,3928.0,2017
1914,전남,화순군,4777.0,1403.0,3374.0,2017
1915,대구,소계,204916.0,28294.0,176622.0,2017
1916,대구,남구,10333.0,1540.0,8793.0,2017
1917,대구,달서구,44361.0,5944.0,38417.0,2017
1918,대구,달성군,20350.0,2934.0,17416.0,2017
1919,대구,동구,26551.0,3862.0,22689.0,2017
1920,대구,북구,41303.0,4810.0,36493.0,2017
1921,대구,서구,16293.0,2145.0,14148.0,2017
1922,대구,수성구,24786.0,4303.0,20483.0,2017
1923,대구,중구,20939.0,2756.0,18183.0,2017
1924,경북,소계,209246.0,38467.0,170779.0,2017
1925,경북,경산시,20784.0,3497.0,17287.0,2017
1926,경북,경주시,22019.0,4282.0,17737.0,2017
1927,경북,고령군,4191.0,876.0,3315.0,2017
1928,경북,구미시,32295.0,5389.0,26906.0,2017
1929,경북,군위군,1963.0,520.0,1443.0,2017
1930,경북,김천시,9894.0,1771.0,8123.0,2017
1931,경북,문경시,4574.0,883.0,3691.0,2017
1932,경북,봉화군,1611.0,560.0,1051.0,2017
1933,경북,상주시,7829.0,1349.0,6480.0,2017
1934,경북,성주군,5383.0,1283.0,4100.0,2017
1935,경북,안동시,12826.0,2179.0,10647.0,2017
1936,경북,영덕군,2675.0,569.0,2106.0,2017
1937,경북,영양군,995.0,292.0,703.0,2017
1938,경북,영주시,7943.0,1210.0,6733.0,2017
1939,경북,영천시,9814.0,2072.0,7742.0,2017
1940,경북,예천군,2973.0,565.0,2408.0,2017
1941,경북,울릉군,664.0,186.0,478.0,2017
1942,경북,울진군,3095.0,686.0,2409.0,2017
1943,경북,의성군,3503.0,794.0,2709.0,2017
1944,경북,청도군,2577.0,723.0,1854.0,2017
1945,경북,청송군,1377.0,418.0,959.0,2017
1946,경북,칠곡군,13095.0,2406.0,10689.0,2017
1947,경북,포항시,37166.0,5957.0,31209.0,2017
1948,부산,소계,302456.0,48406.0,254050.0,2017
1949,부산,강서구,27496.0,5416.0,22080.0,2017
1950,부산,금정구,19267.0,2868.0,16399.0,2017
1951,부산,기장군,13823.0,2391.0,11432.0,2017
1952,부산,남구,18240.0,2625.0,15615.0,2017
1953,부산,동구,13097.0,2418.0,10679.0,2017
1954,부산,동래구,19077.0,2706.0,16371.0,2017
1955,부산,부산진구,33327.0,4695.0,28632.0,2017
1956,부산,북구,13258.0,1381.0,11877.0,2017
1957,부산,사상구,29983.0,4435.0,25548.0,2017
1958,부산,사하구,19270.0,2813.0,16457.0,2017
1959,부산,서구,7228.0,1497.0,5731.0,2017
1960,부산,수영구,13326.0,1884.0,11442.0,2017
1961,부산,연제구,16255.0,2849.0,13406.0,2017
1962,부산,영도구,7501.0,1126.0,6375.0,2017
1963,부산,중구,15506.0,3013.0,12493.0,2017
1964,부산,해운대구,35802.0,6289.0,29513.0,2017
1965,울산,소계,85927.0,13565.0,72362.0,2017
1966,울산,남구,32079.0,5197.0,26882.0,2017
1967,울산,동구,7051.0,834.0,6217.0,2017
1968,울산,북구,13403.0,1932.0,11471.0,2017
1969,울산,울주군,19319.0,4035.0,15284.0,2017
1970,울산,중구,14075.0,1567.0,12508.0,2017
1971,경남,소계,273637.0,43813.0,229824.0,2017
1972,경남,거제시,16954.0,2242.0,14712.0,2017
1973,경남,거창군,4414.0,912.0,3502.0,2017
1974,경남,고성군,3710.0,872.0,2838.0,2017
1975,경남,김해시,51862.0,8844.0,43018.0,2017
1976,경남,남해군,2406.0,474.0,1932.0,2017
1977,경남,밀양시,8330.0,1496.0,6834.0,2017
1978,경남,사천시,7653.0,1408.0,6245.0,2017
1979,경남,산청군,2843.0,779.0,2064.0,2017
1980,경남,양산시,34367.0,4289.0,30078.0,2017
1981,경남,의령군,1944.0,535.0,1409.0,2017
1982,경남,진주시,27461.0,3605.0,23856.0,2017
1983,경남,창녕군,3925.0,1039.0,2886.0,2017
1984,경남,창원시,82329.0,12168.0,70161.0,2017
1985,경남,통영시,8562.0,1100.0,7462.0,2017
1986,경남,하동군,3320.0,803.0,2517.0,2017
1987,경남,함안군,8641.0,1930.0,6711.0,2017
1988,경남,함양군,2350.0,653.0,1697.0,2017
1989,경남,합천군,2566.0,664.0,1902.0,2017
1990,제주,소계,70880.0,13290.0,57590.0,2017
1991,제주,제주시,50023.0,10309.0,39714.0,2017
1992,제주,서귀포시,20857.0,2981.0,17876.0,2017
1993,지역별,소계,5114663.0,939020.0,4175643.0,2018
1994,서울,소계,1161245.0,269012.0,892233.0,2018
1995,서울,강남구,130282.0,51808.0,78474.0,2018
1996,서울,강동구,32824.0,5155.0,27669.0,2018
1997,서울,강북구,18714.0,1960.0,16754.0,2018
1998,서울,강서구,59069.0,10114.0,48955.0,2018
1999,서울,관악구,31350.0,3900.0,27450.0,2018
2000,서울,광진구,30482.0,5685.0,24797.0,2018
2001,서울,구로구,53348.0,12767.0,40581.0,2018
2002,서울,금천구,44526.0,14333.0,30193.0,2018
2003,서울,노원구,26051.0,3349.0,22702.0,2018
2004,서울,도봉구,16878.0,2016.0,14862.0,2018
2005,서울,동대문구,37469.0,5195.0,32274.0,2018
2006,서울,동작구,22124.0,3371.0,18753.0,2018
2007,서울,마포구,58594.0,15914.0,42680.0,2018
2008,서울,서대문구,24772.0,3731.0,21041.0,2018
2009,서울,서초구,85145.0,27674.0,57471.0,2018
2010,서울,성동구,35906.0,9738.0,26168.0,2018
2011,서울,성북구,25851.0,3645.0,22206.0,2018
2012,서울,송파구,75702.0,19506.0,56196.0,2018
2013,서울,양천구,30037.0,4641.0,25396.0,2018
2014,서울,영등포구,81173.0,24289.0,56884.0,2018
2015,서울,용산구,34035.0,8086.0,25949.0,2018
2016,서울,은평구,29906.0,3337.0,26569.0,2018
2017,서울,종로구,56724.0,11242.0,45482.0,2018
2018,서울,중구,92941.0,14932.0,78009.0,2018
2019,서울,중랑구,27342.0,2624.0,24718.0,2018
2020,인천,소계,287084.0,39672.0,247412.0,2018
2021,인천,강화군,6183.0,1017.0,5166.0,2018
2022,인천,계양구,22333.0,2873.0,19460.0,2018
2023,인천,남동구,52428.0,8404.0,44024.0,2018
2024,인천,동구,10355.0,1507.0,8848.0,2018
2025,인천,미추홀구,37045.0,3768.0,33277.0,2018
2026,인천,부평구,37765.0,4644.0,33121.0,2018
2027,인천,서구,57145.0,8538.0,48607.0,2018
2028,인천,연수구,33463.0,5087.0,28376.0,2018
2029,인천,옹진군,1509.0,314.0,1195.0,2018
2030,인천,중구,28858.0,3520.0,25338.0,2018
2031,경기,소계,1388649.0,226658.0,1161991.0,2018
2032,경기,가평군,6294.0,1195.0,5099.0,2018
2033,경기,고양시,107333.0,16664.0,90669.0,2018
2034,경기,과천시,4740.0,1038.0,3702.0,2018
2035,경기,광명시,26277.0,3276.0,23001.0,2018
2036,경기,광주시,40650.0,7997.0,32653.0,2018
2037,경기,구리시,19723.0,2859.0,16864.0,2018
2038,경기,군포시,23496.0,3996.0,19500.0,2018
2039,경기,김포시,61471.0,10298.0,51173.0,2018
2040,경기,남양주시,63548.0,8712.0,54836.0,2018
2041,경기,동두천시,6314.0,820.0,5494.0,2018
2042,경기,부천시,84501.0,11251.0,73250.0,2018
2043,경기,성남시,98116.0,21091.0,77025.0,2018
2044,경기,수원시,102363.0,13948.0,88415.0,2018
2045,경기,시흥시,68658.0,9824.0,58834.0,2018
2046,경기,안산시,75259.0,12752.0,62507.0,2018
2047,경기,안성시,20312.0,4175.0,16137.0,2018
2048,경기,안양시,61447.0,11451.0,49996.0,2018
2049,경기,양주시,23779.0,4004.0,19775.0,2018
2050,경기,양평군,9448.0,1872.0,7576.0,2018
2051,경기,여주시,14834.0,2238.0,12596.0,2018
2052,경기,연천군,7104.0,805.0,6299.0,2018
2053,경기,오산시,18917.0,2317.0,16600.0,2018
2054,경기,용인시,89733.0,17151.0,72582.0,2018
2055,경기,의왕시,12107.0,2416.0,9691.0,2018
2056,경기,의정부시,33211.0,3604.0,29607.0,2018
2057,경기,이천시,24060.0,3790.0,20270.0,2018
2058,경기,파주시,49270.0,8830.0,40440.0,2018
2059,경기,평택시,56303.0,8711.0,47592.0,2018
2060,경기,포천시,25141.0,4282.0,20859.0,2018
2061,경기,하남시,41789.0,4710.0,37079.0,2018
2062,경기,화성시,112451.0,20581.0,91870.0,2018
2063,강원,소계,134908.0,23516.0,111392.0,2018
2064,강원,강릉시,19900.0,3055.0,16845.0,2018
2065,강원,고성군,2352.0,582.0,1770.0,2018
2066,강원,동해시,7267.0,1140.0,6127.0,2018
2067,강원,삼척시,4708.0,1051.0,3657.0,2018
2068,강원,속초시,9384.0,904.0,8480.0,2018
2069,강원,양구군,1956.0,380.0,1576.0,2018
2070,강원,양양군,2710.0,507.0,2203.0,2018
2071,강원,영월군,3118.0,769.0,2349.0,2018
2072,강원,원주시,31010.0,5165.0,25845.0,2018
2073,강원,인제군,2933.0,637.0,2296.0,2018
2074,강원,정선군,3356.0,775.0,2581.0,2018
2075,강원,철원군,2881.0,645.0,2236.0,2018
2076,강원,춘천시,23300.0,3779.0,19521.0,2018
2077,강원,태백시,3127.0,596.0,2531.0,2018
2078,강원,평창군,5347.0,1090.0,4257.0,2018
2079,강원,홍천군,5849.0,1112.0,4737.0,2018
