,지역(1),지역(2),세대,총전입,총전출,순이동,시도내이동-시군구내,시도내이동-시군구간 전입,시도내이동-시군구간 전출,시도간전입,시도간전출,연도
1956,인천광역시,인천광역시,노년층,55321.0,54650.0,671.0,21134.0,16797.0,16797.0,17390.0,16719.0,2019
1957,인천광역시,인천광역시,노년층,61064.0,61678.0,-614.0,23323.0,18842.0,18842.0,18899.0,19513.0,2020
1958,인천광역시,인천광역시,중장년층,173190.0,172551.0,639.0,62524.0,54953.0,54953.0,55713.0,55074.0,2010
1959,인천광역시,인천광역시,중장년층,188512.0,179471.0,9041.0,66429.0,60507.0,60507.0,61576.0,52535.0,2011
1960,인천광역시,인천광역시,중장년층,177895.0,169340.0,8555.0,61490.0,55576.0,55576.0,60829.0,52274.0,2012
1961,인천광역시,인천광역시,중장년층,176680.0,169730.0,6950.0,63359.0,54166.0,54166.0,59155.0,52205.0,2013
1962,인천광역시,인천광역시,중장년층,175309.0,173066.0,2243.0,65162.0,53111.0,53111.0,57036.0,54793.0,2014
1963,인천광역시,인천광역시,중장년층,186294.0,183649.0,2645.0,71077.0,56916.0,56916.0,58301.0,55656.0,2015
1964,인천광역시,인천광역시,중장년층,174726.0,173893.0,833.0,66273.0,53028.0,53028.0,55425.0,54592.0,2016
1965,인천광역시,인천광역시,중장년층,161402.0,163589.0,-2187.0,60754.0,48406.0,48406.0,52242.0,54429.0,2017
1966,인천광역시,인천광역시,중장년층,170865.0,171880.0,-1015.0,63896.0,53628.0,53628.0,53341.0,54356.0,2018
1967,인천광역시,인천광역시,중장년층,163378.0,164727.0,-1349.0,60870.0,50848.0,50848.0,51660.0,53009.0,2019
1968,인천광역시,인천광역시,중장년층,170517.0,177094.0,-6577.0,65321.0,52850.0,52850.0,52346.0,58923.0,2020
1969,인천광역시,인천광역시,청년층,144788.0,143024.0,1764.0,42812.0,45011.0,45011.0,56965.0,55201.0,2010
1970,인천광역시,인천광역시,청년층,151780.0,142484.0,9296.0,43715.0,47139.0,47139.0,60926.0,51630.0,2011
1971,인천광역시,인천광역시,청년층,146037.0,135827.0,10210.0,41512.0,43516.0,43516.0,61009.0,50799.0,2012
1972,인천광역시,인천광역시,청년층,142073.0,133440.0,8633.0,41603.0,41914.0,41914.0,58556.0,49923.0,2013
1973,인천광역시,인천광역시,청년층,138954.0,135302.0,3652.0,42604.0,40292.0,40292.0,56058.0,52406.0,2014
1974,인천광역시,인천광역시,청년층,142234.0,139378.0,2856.0,44640.0,41440.0,41440.0,56154.0,53298.0,2015
1975,인천광역시,인천광역시,청년층,133943.0,130838.0,3105.0,41242.0,38022.0,38022.0,54679.0,51574.0,2016
1976,인천광역시,인천광역시,청년층,125409.0,124158.0,1251.0,37434.0,34908.0,34908.0,53067.0,51816.0,2017
1977,인천광역시,인천광역시,청년층,132696.0,130969.0,1727.0,39393.0,38374.0,38374.0,54929.0,53202.0,2018
1978,인천광역시,인천광역시,청년층,133112.0,132627.0,485.0,39253.0,38227.0,38227.0,55632.0,55147.0,2019
1979,인천광역시,인천광역시,청년층,142325.0,147269.0,-4944.0,43604.0,42112.0,42112.0,56609.0,61553.0,2020
1980,전라남도,전라남도,노년층,28594.0,29209.0,-615.0,10538.0,5417.0,5417.0,12639.0,13254.0,2010
1981,전라남도,전라남도,노년층,27847.0,28402.0,-555.0,10068.0,5299.0,5299.0,12480.0,13035.0,2011
1982,전라남도,전라남도,노년층,26557.0,26454.0,103.0,9309.0,4913.0,4913.0,12335.0,12232.0,2012
1983,전라남도,전라남도,노년층,27144.0,26808.0,336.0,9922.0,5108.0,5108.0,12114.0,11778.0,2013
1984,전라남도,전라남도,노년층,28581.0,27908.0,673.0,10292.0,5391.0,5391.0,12898.0,12225.0,2014
1985,전라남도,전라남도,노년층,28263.0,27802.0,461.0,10178.0,5394.0,5394.0,12691.0,12230.0,2015
1986,전라남도,전라남도,노년층,27895.0,27818.0,77.0,10204.0,5438.0,5438.0,12253.0,12176.0,2016
1987,전라남도,전라남도,노년층,29233.0,28379.0,854.0,10830.0,5647.0,5647.0,12756.0,11902.0,2017
1988,전라남도,전라남도,노년층,30770.0,30724.0,46.0,11293.0,6180.0,6180.0,13297.0,13251.0,2018
1989,전라남도,전라남도,노년층,31641.0,31327.0,314.0,11663.0,6385.0,6385.0,13593.0,13279.0,2019
1990,전라남도,전라남도,노년층,35089.0,33724.0,1365.0,13725.0,7102.0,7102.0,14262.0,12897.0,2020
1991,전라남도,전라남도,중장년층,96127.0,94259.0,1868.0,39977.0,20317.0,20317.0,35833.0,33965.0,2010
1992,전라남도,전라남도,중장년층,95416.0,91033.0,4383.0,37976.0,21185.0,21185.0,36255.0,31872.0,2011
1993,전라남도,전라남도,중장년층,87993.0,84299.0,3694.0,34858.0,19167.0,19167.0,33968.0,30274.0,2012
1994,전라남도,전라남도,중장년층,91178.0,86053.0,5125.0,37033.0,20400.0,20400.0,33745.0,28620.0,2013
1995,전라남도,전라남도,중장년층,99758.0,94600.0,5158.0,41755.0,21184.0,21184.0,36819.0,31661.0,2014
1996,전라남도,전라남도,중장년층,97083.0,89929.0,7154.0,37474.0,20762.0,20762.0,38847.0,31693.0,2015
1997,전라남도,전라남도,중장년층,91068.0,86079.0,4989.0,35451.0,20554.0,20554.0,35063.0,30074.0,2016
1998,전라남도,전라남도,중장년층,89668.0,84808.0,4860.0,34160.0,21067.0,21067.0,34441.0,29581.0,2017
1999,전라남도,전라남도,중장년층,89167.0,86133.0,3034.0,33759.0,21247.0,21247.0,34161.0,31127.0,2018
2000,전라남도,전라남도,중장년층,88105.0,85548.0,2557.0,34004.0,21392.0,21392.0,32709.0,30152.0,2019
2001,전라남도,전라남도,중장년층,95871.0,92830.0,3041.0,37679.0,24675.0,24675.0,33517.0,30476.0,2020
2002,전라남도,전라남도,청년층,76210.0,84892.0,-8682.0,25917.0,15395.0,15395.0,34898.0,43580.0,2010
2003,전라남도,전라남도,청년층,74642.0,81990.0,-7348.0,25079.0,15903.0,15903.0,33660.0,41008.0,2011
2004,전라남도,전라남도,청년층,68461.0,75658.0,-7197.0,22446.0,14103.0,14103.0,31912.0,39109.0,2012
2005,전라남도,전라남도,청년층,67669.0,74345.0,-6676.0,23122.0,14398.0,14398.0,30149.0,36825.0,2013
2006,전라남도,전라남도,청년층,72331.0,78058.0,-5727.0,25295.0,14828.0,14828.0,32208.0,37935.0,2014
2007,전라남도,전라남도,청년층,70060.0,74383.0,-4323.0,22103.0,14576.0,14576.0,33381.0,37704.0,2015
2008,전라남도,전라남도,청년층,65304.0,73033.0,-7729.0,20781.0,14322.0,14322.0,30201.0,37930.0,2016
2009,전라남도,전라남도,청년층,63080.0,70296.0,-7216.0,19893.0,14143.0,14143.0,29044.0,36260.0,2017
2010,전라남도,전라남도,청년층,62472.0,71460.0,-8988.0,19316.0,14224.0,14224.0,28932.0,37920.0,2018
2011,전라남도,전라남도,청년층,64947.0,74112.0,-9165.0,20068.0,14937.0,14937.0,29942.0,39107.0,2019
2012,전라남도,전라남도,청년층,67937.0,79996.0,-12059.0,22045.0,16794.0,16794.0,29098.0,41157.0,2020
2013,전라북도,전라북도,노년층,33119.0,32702.0,417.0,16080.0,8083.0,8083.0,8956.0,8539.0,2010
2014,전라북도,전라북도,노년층,34253.0,33446.0,807.0,16731.0,8415.0,8415.0,9107.0,8300.0,2011
2015,전라북도,전라북도,노년층,31024.0,30006.0,1018.0,14810.0,7350.0,7350.0,8864.0,7846.0,2012
2016,전라북도,전라북도,노년층,29818.0,28842.0,976.0,14135.0,7092.0,7092.0,8591.0,7615.0,2013
2017,전라북도,전라북도,노년층,31810.0,30807.0,1003.0,15722.0,7428.0,7428.0,8660.0,7657.0,2014
2018,전라북도,전라북도,노년층,31265.0,30270.0,995.0,15468.0,7237.0,7237.0,8560.0,7565.0,2015
2019,전라북도,전라북도,노년층,31394.0,30764.0,630.0,15280.0,7600.0,7600.0,8514.0,7884.0,2016
2020,전라북도,전라북도,노년층,30788.0,29973.0,815.0,14354.0,7760.0,7760.0,8674.0,7859.0,2017
2021,전라북도,전라북도,노년층,33987.0,33992.0,-5.0,17156.0,8269.0,8269.0,8562.0,8567.0,2018
2022,전라북도,전라북도,노년층,33062.0,32729.0,333.0,16741.0,7673.0,7673.0,8648.0,8315.0,2019
2023,전라북도,전라북도,노년층,37618.0,36626.0,992.0,19851.0,8257.0,8257.0,9510.0,8518.0,2020
2024,전라북도,전라북도,중장년층,108845.0,105660.0,3185.0,57737.0,25240.0,25240.0,25868.0,22683.0,2010
2025,전라북도,전라북도,중장년층,109114.0,105073.0,4041.0,57222.0,25336.0,25336.0,26556.0,22515.0,2011
2026,전라북도,전라북도,중장년층,97806.0,94567.0,3239.0,49775.0,22403.0,22403.0,25628.0,22389.0,2012
2027,전라북도,전라북도,중장년층,94845.0,91568.0,3277.0,49438.0,21224.0,21224.0,24183.0,20906.0,2013
2028,전라북도,전라북도,중장년층,103664.0,100107.0,3557.0,54009.0,23813.0,23813.0,25842.0,22285.0,2014
2029,전라북도,전라북도,중장년층,99093.0,96276.0,2817.0,52114.0,22251.0,22251.0,24728.0,21911.0,2015
2030,전라북도,전라북도,중장년층,93907.0,91639.0,2268.0,47930.0,21853.0,21853.0,24124.0,21856.0,2016
2031,전라북도,전라북도,중장년층,88058.0,87105.0,953.0,43444.0,21449.0,21449.0,23165.0,22212.0,2017
2032,전라북도,전라북도,중장년층,93688.0,94393.0,-705.0,50197.0,21689.0,21689.0,21802.0,22507.0,2018
2033,전라북도,전라북도,중장년층,87306.0,87806.0,-500.0,46705.0,19971.0,19971.0,20630.0,21130.0,2019
2034,전라북도,전라북도,중장년층,95357.0,94195.0,1162.0,52865.0,20155.0,20155.0,22337.0,21175.0,2020
2035,전라북도,전라북도,청년층,89293.0,95480.0,-6187.0,40882.0,20821.0,20821.0,27590.0,33777.0,2010
2036,전라북도,전라북도,청년층,89799.0,94068.0,-4269.0,40332.0,21324.0,21324.0,28143.0,32412.0,2011
2037,전라북도,전라북도,청년층,78094.0,85756.0,-7662.0,34976.0,18654.0,18654.0,24464.0,32126.0,2012
2038,전라북도,전라북도,청년층,72329.0,79442.0,-7113.0,33060.0,16334.0,16334.0,22935.0,30048.0,2013
2039,전라북도,전라북도,청년층,75595.0,83097.0,-7502.0,34652.0,17633.0,17633.0,23310.0,30812.0,2014
2040,전라북도,전라북도,청년층,73203.0,79938.0,-6735.0,32552.0,17137.0,17137.0,23514.0,30249.0,2015
2041,전라북도,전라북도,청년층,69313.0,76959.0,-7646.0,29469.0,17273.0,17273.0,22571.0,30217.0,2016
2042,전라북도,전라북도,청년층,65381.0,73688.0,-8307.0,26573.0,16705.0,16705.0,22103.0,30410.0,2017
2043,전라북도,전라북도,청년층,67124.0,78408.0,-11284.0,30211.0,16591.0,16591.0,20322.0,31606.0,2018
2044,전라북도,전라북도,청년층,64992.0,76146.0,-11154.0,28445.0,16039.0,16039.0,20508.0,31662.0,2019
2045,전라북도,전라북도,청년층,72185.0,82199.0,-10014.0,33196.0,16883.0,16883.0,22106.0,32120.0,2020
2046,제주특별자치도,제주특별자치도,노년층,5581.0,5470.0,111.0,3454.0,600.0,600.0,1527.0,1416.0,2010
2047,제주특별자치도,제주특별자치도,노년층,6235.0,5858.0,377.0,3852.0,584.0,584.0,1799.0,1422.0,2011
2048,제주특별자치도,제주특별자치도,노년층,6054.0,5542.0,512.0,3479.0,574.0,574.0,2001.0,1489.0,2012
2049,제주특별자치도,제주특별자치도,노년층,6814.0,6234.0,580.0,4076.0,551.0,551.0,2187.0,1607.0,2013
2050,제주특별자치도,제주특별자치도,노년층,7651.0,6730.0,921.0,4415.0,636.0,636.0,2600.0,1679.0,2014
2051,제주특별자치도,제주특별자치도,노년층,8804.0,7308.0,1496.0,4608.0,726.0,726.0,3470.0,1974.0,2015
2052,제주특별자치도,제주특별자치도,노년층,10056.0,8589.0,1467.0,5508.0,786.0,786.0,3762.0,2295.0,2016
2053,제주특별자치도,제주특별자치도,노년층,9813.0,8738.0,1075.0,5306.0,831.0,831.0,3676.0,2601.0,2017
2054,제주특별자치도,제주특별자치도,노년층,10245.0,9517.0,728.0,5736.0,844.0,844.0,3665.0,2937.0,2018
2055,제주특별자치도,제주특별자치도,노년층,9682.0,9419.0,263.0,5377.0,852.0,852.0,3453.0,3190.0,2019
2056,제주특별자치도,제주특별자치도,노년층,10388.0,10195.0,193.0,5819.0,881.0,881.0,3688.0,3495.0,2020
2057,제주특별자치도,제주특별자치도,중장년층,28863.0,27867.0,996.0,17746.0,2893.0,2893.0,8224.0,7228.0,2010
2058,제주특별자치도,제주특별자치도,중장년층,31493.0,29544.0,1949.0,19520.0,3145.0,3145.0,8828.0,6879.0,2011
2059,제주특별자치도,제주특별자치도,중장년층,30569.0,27493.0,3076.0,17664.0,2975.0,2975.0,9930.0,6854.0,2012
2060,제주특별자치도,제주특별자치도,중장년층,35098.0,30724.0,4374.0,20655.0,2951.0,2951.0,11492.0,7118.0,2013
2061,제주특별자치도,제주특별자치도,중장년층,37283.0,31558.0,5725.0,20450.0,3418.0,3418.0,13415.0,7690.0,2014
2062,제주특별자치도,제주특별자치도,중장년층,40661.0,32702.0,7959.0,20413.0,3430.0,3430.0,16818.0,8859.0,2015
2063,제주특별자치도,제주특별자치도,중장년층,45339.0,37252.0,8087.0,23787.0,3812.0,3812.0,17740.0,9653.0,2016
2064,제주특별자치도,제주특별자치도,중장년층,45142.0,37385.0,7757.0,22837.0,4177.0,4177.0,18128.0,10371.0,2017
2065,제주특별자치도,제주특별자치도,중장년층,44446.0,39474.0,4972.0,23518.0,4177.0,4177.0,16751.0,11779.0,2018
2066,제주특별자치도,제주특별자치도,중장년층,40191.0,37599.0,2592.0,21486.0,3845.0,3845.0,14860.0,12268.0,2019
2067,제주특별자치도,제주특별자치도,중장년층,41110.0,38649.0,2461.0,21772.0,4010.0,4010.0,15328.0,12867.0,2020
2068,제주특별자치도,제주특별자치도,청년층,21972.0,22791.0,-819.0,11742.0,2769.0,2769.0,7461.0,8280.0,2010
2069,제주특별자치도,제주특별자치도,청년층,22605.0,23145.0,-540.0,12459.0,2702.0,2702.0,7444.0,7984.0,2011
2070,제주특별자치도,제주특별자치도,청년층,22106.0,21931.0,175.0,11413.0,2417.0,2417.0,8276.0,8101.0,2012
2071,제주특별자치도,제주특별자치도,청년층,23816.0,22845.0,971.0,12766.0,2256.0,2256.0,8794.0,7823.0,2013
2072,제주특별자치도,제주특별자치도,청년층,25174.0,22881.0,2293.0,12310.0,2465.0,2465.0,10399.0,8106.0,2014
2073,제주특별자치도,제주특별자치도,청년층,25940.0,23826.0,2114.0,12228.0,2520.0,2520.0,11192.0,9078.0,2015
2074,제주특별자치도,제주특별자치도,청년층,28050.0,25569.0,2481.0,13659.0,2636.0,2636.0,11755.0,9274.0,2016
2075,제주특별자치도,제주특별자치도,청년층,28398.0,25793.0,2605.0,12927.0,2826.0,2826.0,12645.0,10040.0,2017
2076,제주특별자치도,제주특별자치도,청년층,28277.0,26969.0,1308.0,13598.0,2817.0,2817.0,11862.0,10554.0,2018
2077,제주특별자치도,제주특별자치도,청년층,26851.0,27359.0,-508.0,13077.0,2813.0,2813.0,10961.0,11469.0,2019
2078,제주특별자치도,제주특별자치도,청년층,28486.0,29044.0,-558.0,13908.0,3034.0,3034.0,11544.0,12102.0,2020
2178,충청남도,충청남도,노년층,26547.0,24934.0,1613.0,9499.0,3503.0,3503.0,13545.0,11932.0,2010
2179,충청남도,충청남도,노년층,27395.0,25189.0,2206.0,9665.0,3713.0,3713.0,14017.0,11811.0,2011
2180,충청남도,충청남도,노년층,25164.0,23715.0,1449.0,9116.0,3204.0,3204.0,12844.0,11395.0,2012
2181,충청남도,충청남도,노년층,25599.0,23502.0,2097.0,9288.0,3351.0,3351.0,12960.0,10863.0,2013
2182,충청남도,충청남도,노년층,27602.0,25161.0,2441.0,10046.0,3617.0,3617.0,13939.0,11498.0,2014
2183,충청남도,충청남도,노년층,28476.0,25574.0,2902.0,10379.0,3666.0,3666.0,14431.0,11529.0,2015
2184,충청남도,충청남도,노년층,29256.0,25831.0,3425.0,10517.0,3821.0,3821.0,14918.0,11493.0,2016
2185,충청남도,충청남도,노년층,30759.0,26920.0,3839.0,11375.0,3955.0,3955.0,15429.0,11590.0,2017
2186,충청남도,충청남도,노년층,32502.0,29673.0,2829.0,12734.0,4232.0,4232.0,15536.0,12707.0,2018
2187,충청남도,충청남도,노년층,31224.0,29196.0,2028.0,11867.0,4186.0,4186.0,15171.0,13143.0,2019
2188,충청남도,충청남도,노년층,36810.0,33406.0,3404.0,14003.0,4839.0,4839.0,17968.0,14564.0,2020
2189,충청남도,충청남도,중장년층,109268.0,101171.0,8097.0,46239.0,16209.0,16209.0,46820.0,38723.0,2010
2190,충청남도,충청남도,중장년층,111475.0,102271.0,9204.0,46423.0,17107.0,17107.0,47945.0,38741.0,2011
2191,충청남도,충청남도,중장년층,100802.0,94810.0,5992.0,43924.0,14067.0,14067.0,42811.0,36819.0,2012
2192,충청남도,충청남도,중장년층,99565.0,92430.0,7135.0,43592.0,13866.0,13866.0,42107.0,34972.0,2013
2193,충청남도,충청남도,중장년층,105217.0,99596.0,5621.0,45510.0,15730.0,15730.0,43977.0,38356.0,2014
2194,충청남도,충청남도,중장년층,106741.0,100977.0,5764.0,46052.0,15508.0,15508.0,45181.0,39417.0,2015
2195,충청남도,충청남도,중장년층,105833.0,97132.0,8701.0,44902.0,16179.0,16179.0,44752.0,36051.0,2016
2196,충청남도,충청남도,중장년층,108465.0,98318.0,10147.0,47085.0,15479.0,15479.0,45901.0,35754.0,2017
2197,충청남도,충청남도,중장년층,110055.0,103138.0,6917.0,49403.0,16282.0,16282.0,44370.0,37453.0,2018
2198,충청남도,충청남도,중장년층,96743.0,94154.0,2589.0,41078.0,14845.0,14845.0,40820.0,38231.0,2019
2199,충청남도,충청남도,중장년층,107998.0,104051.0,3947.0,46065.0,17516.0,17516.0,44417.0,40470.0,2020
2200,충청남도,충청남도,청년층,105417.0,102191.0,3226.0,36209.0,16805.0,16805.0,52403.0,49177.0,2010
2201,충청남도,충청남도,청년층,104468.0,101214.0,3254.0,36042.0,17184.0,17184.0,51242.0,47988.0,2011
2202,충청남도,충청남도,청년층,94916.0,92668.0,2248.0,33260.0,14610.0,14610.0,47046.0,44798.0,2012
2203,충청남도,충청남도,청년층,93314.0,90580.0,2734.0,33667.0,14264.0,14264.0,45383.0,42649.0,2013
2204,충청남도,충청남도,청년층,95467.0,93747.0,1720.0,34475.0,14992.0,14992.0,46000.0,44280.0,2014
2205,충청남도,충청남도,청년층,95162.0,93948.0,1214.0,34094.0,14637.0,14637.0,46431.0,45217.0,2015
2206,충청남도,충청남도,청년층,94324.0,92983.0,1341.0,34116.0,15396.0,15396.0,44812.0,43471.0,2016
2207,충청남도,충청남도,청년층,92020.0,89471.0,2549.0,32722.0,13739.0,13739.0,45559.0,43010.0,2017
2208,충청남도,충청남도,청년층,95008.0,95571.0,-563.0,36018.0,14628.0,14628.0,44362.0,44925.0,2018
2209,충청남도,충청남도,청년층,86447.0,90354.0,-3907.0,29975.0,13672.0,13672.0,42800.0,46707.0,2019
2210,충청남도,충청남도,청년층,96776.0,101678.0,-4902.0,34392.0,16441.0,16441.0,45943.0,50845.0,2020
2211,충청북도,충청북도,노년층,21329.0,20080.0,1249.0,9264.0,3831.0,3831.0,8234.0,6985.0,2010
2212,충청북도,충청북도,노년층,20995.0,18914.0,2081.0,8853.0,3464.0,3464.0,8678.0,6597.0,2011
2213,충청북도,충청북도,노년층,20138.0,18830.0,1308.0,8348.0,3591.0,3591.0,8199.0,6891.0,2012
2214,충청북도,충청북도,노년층,21296.0,19808.0,1488.0,9336.0,3671.0,3671.0,8289.0,6801.0,2013
2215,충청북도,충청북도,노년층,21711.0,20392.0,1319.0,9933.0,3124.0,3124.0,8654.0,7335.0,2014
2216,충청북도,충청북도,노년층,22032.0,20494.0,1538.0,10455.0,2624.0,2624.0,8953.0,7415.0,2015
2217,충청북도,충청북도,노년층,22223.0,20022.0,2201.0,10228.0,2491.0,2491.0,9504.0,7303.0,2016
2218,충청북도,충청북도,노년층,22948.0,20885.0,2063.0,10587.0,2638.0,2638.0,9723.0,7660.0,2017
2219,충청북도,충청북도,노년층,25006.0,22925.0,2081.0,11883.0,2941.0,2941.0,10182.0,8101.0,2018
2220,충청북도,충청북도,노년층,25244.0,23749.0,1495.0,12447.0,3002.0,3002.0,9795.0,8300.0,2019
2221,충청북도,충청북도,노년층,29970.0,27702.0,2268.0,14941.0,3523.0,3523.0,11506.0,9238.0,2020
2222,충청북도,충청북도,중장년층,84247.0,79606.0,4641.0,39887.0,15938.0,15938.0,28422.0,23781.0,2010
2223,충청북도,충청북도,중장년층,81856.0,76459.0,5397.0,37956.0,15233.0,15233.0,28667.0,23270.0,2011
2224,충청북도,충청북도,중장년층,77064.0,72545.0,4519.0,34819.0,14361.0,14361.0,27884.0,23365.0,2012
2225,충청북도,충청북도,중장년층,78815.0,75221.0,3594.0,37755.0,14027.0,14027.0,27033.0,23439.0,2013
2226,충청북도,충청북도,중장년층,79444.0,76396.0,3048.0,39665.0,11653.0,11653.0,28126.0,25078.0,2014
2227,충청북도,충청북도,중장년층,79921.0,77291.0,2630.0,40622.0,10081.0,10081.0,29218.0,26588.0,2015
2228,충청북도,충청북도,중장년층,76155.0,71697.0,4458.0,38973.0,9030.0,9030.0,28152.0,23694.0,2016
2229,충청북도,충청북도,중장년층,74126.0,71045.0,3081.0,37375.0,9217.0,9217.0,27534.0,24453.0,2017
2230,충청북도,충청북도,중장년층,82412.0,78041.0,4371.0,43900.0,10119.0,10119.0,28393.0,24022.0,2018
2231,충청북도,충청북도,중장년층,78816.0,75331.0,3485.0,42420.0,9389.0,9389.0,27007.0,23522.0,2019
2232,충청북도,충청북도,중장년층,84693.0,80799.0,3894.0,45553.0,10386.0,10386.0,28754.0,24860.0,2020
2233,충청북도,충청북도,청년층,74645.0,75539.0,-894.0,30591.0,13902.0,13902.0,30152.0,31046.0,2010
2234,충청북도,충청북도,청년층,72489.0,72873.0,-384.0,28985.0,13675.0,13675.0,29829.0,30213.0,2011
2235,충청북도,충청북도,청년층,67813.0,69152.0,-1339.0,26824.0,12420.0,12420.0,28569.0,29908.0,2012
2236,충청북도,충청북도,청년층,67968.0,69551.0,-1583.0,28103.0,12452.0,12452.0,27413.0,28996.0,2013
2237,충청북도,충청북도,청년층,68747.0,70246.0,-1499.0,29616.0,10132.0,10132.0,28999.0,30498.0,2014
2238,충청북도,충청북도,청년층,68727.0,70115.0,-1388.0,30189.0,8724.0,8724.0,29814.0,31202.0,2015
2239,충청북도,충청북도,청년층,65272.0,67104.0,-1832.0,28746.0,7964.0,7964.0,28562.0,30394.0,2016
2240,충청북도,충청북도,청년층,63178.0,65551.0,-2373.0,26856.0,8080.0,8080.0,28242.0,30615.0,2017
2241,충청북도,충청북도,청년층,69954.0,71184.0,-1230.0,30986.0,8843.0,8843.0,30125.0,31355.0,2018
2242,충청북도,충청북도,청년층,68892.0,71656.0,-2764.0,29957.0,8916.0,8916.0,30019.0,32783.0,2019
2243,충청북도,충청북도,청년층,77806.0,80537.0,-2731.0,35785.0,10015.0,10015.0,32006.0,34737.0,2020
